fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label,event_id,norm_cik,norm_ticker,norm_date,fiscal_year,key_cik_date,key_ticker_date,event_id_estimate,ticker_estimate,company,filing_date_estimate,event_trading_date,market_benchmark,market_data_status,failure_reason_estimate,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,AbnormalVolume_0_p1,AbnormalVolume_0_p3,AbnormalVolume_0_p5,CAR_m10_m6,CAR_m5_m2,AbnormalVolume_m5_m2,norm_cik_estimate,norm_ticker_estimate,norm_date_estimate,key_cik_date_estimate,AI_Related_Disclosure_Intensity,AI_RiskRelated_Topic_Share,AI_Risk_Orientation_Proxy,filing_year,log_total_words,AI_Mention_Count,Topic_Entropy
4,Apple,AAPL,320193,320193,2024,success,,10-K,2024-11-01,2024-09-28,0000320193-24-000123,aapl-20240928.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm,data/raw/sec_10k_html/top100/chunk_01/AAPL/2024_AAPL_10k.html,data/processed/sec_10k_text/top100/chunk_01/AAPL/2024_AAPL_10k.txt,28597,5,1.748435,primary_text_sample,True,,,3571,Electronic Computers,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,3,2,0.666667,0,0.0,0,0.0,0,0.0,1,0.333333,2,0.666667,0,0.0,0,0.0,0,0.0,1,0.333333,3,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,AAPL_2024_320193,0000320193,AAPL,2024-11-01,2024,0000320193_2024-11-01,AAPL_2024-11-01,AAPL_2024_0000320193,AAPL,Apple,2024-11-01,2024-11-01,US500,success,,-0.0179282817295001,-0.0184789942059975,-0.0523221466478178,-0.0433327442012477,-0.0975337366114403,-0.5596971285382739,-0.6892140734848485,-0.0008786442825233,-0.0022858468761782,-1.0273603227642347,,AAPL,2024-11-01,,1.748435,1.0,1.0,2024,10.261057096201172,5,0.6365139372455026
4,Apple,AAPL,320193,320193,2025,success,,10-K,2025-10-31,2025-09-27,0000320193-25-000079,aapl-20250927.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,data/raw/sec_10k_html/top100/chunk_01/AAPL/2025_AAPL_10k.html,data/processed/sec_10k_text/top100/chunk_01/AAPL/2025_AAPL_10k.txt,28894,10,3.460926,primary_text_sample,True,,,3571,Electronic Computers,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,6,3,0.5,0,0.0,0,0.0,0,0.0,3,0.5,3,0.5,0,0.0,0,0.0,0,0.0,3,0.5,6,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,AAPL_2025_320193,0000320193,AAPL,2025-10-31,2025,0000320193_2025-10-31,AAPL_2025-10-31,AAPL_2025_0000320193,AAPL,Apple,2025-10-31,2025-10-31,US500,success,,0.0062013333975193,-0.0132857680909212,0.0021419587158264,0.0096535110125866,0.7043438269103012,0.1991429627475412,0.0970441195365172,0.0293126907704746,0.0115997816875074,-0.4800109269975491,,AAPL,2025-10-31,,3.460926,1.0,1.0,2025,10.271389240089327,10,0.6931471805599453
5,Alphabet,GOOGL,1652044,1652044,2023,success,,10-K,2024-01-31,2023-12-31,0001652044-24-000022,goog-20231231.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/GOOGL/2023_GOOGL_10k.html,data/processed/sec_10k_text/top100/chunk_01/GOOGL/2023_GOOGL_10k.txt,49233,15,3.046737,primary_text_sample,True,,,7370,"Services-Computer Programming, Data Processing, Etc.",,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,82,5,0.060976,10,0.121951,1,0.012195,50,0.609756,16,0.195122,5,0.060976,10,0.121951,1,0.012195,50,0.609756,16,0.195122,22,0.268293,-0.341463,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,GOOGL_2023_1652044,0001652044,GOOGL,2024-01-31,2023,0001652044_2024-01-31,GOOGL_2024-01-31,GOOGL_2023_0001652044,GOOGL,Alphabet,2024-01-31,2024-01-31,US500,success,,-0.0786570283694429,-0.065697411151849,-0.0594393276865052,-0.0624346156839664,1.6472087786937974,1.5067581613569794,0.8747377728515047,0.0001276809412773,0.0229722549501006,-0.3968539498953735,,GOOGL,2024-01-31,,3.046737,0.268293,-0.341463,2024,10.804319409347737,15,1.1014070500791693
5,Alphabet,GOOGL,1652044,1652044,2024,success,,10-K,2025-02-05,2024-12-31,0001652044-25-000014,goog-20241231.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/,https://www.sec.gov/Archives/edgar/data/1652044/000165204425000014/goog-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/GOOGL/2024_GOOGL_10k.html,data/processed/sec_10k_text/top100/chunk_01/GOOGL/2024_GOOGL_10k.txt,50582,10,1.976988,primary_text_sample,True,,,7370,"Services-Computer Programming, Data Processing, Etc.",,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,93,7,0.075269,15,0.16129,2,0.021505,50,0.537634,19,0.204301,7,0.075269,15,0.16129,2,0.021505,50,0.537634,19,0.204301,28,0.301075,-0.236559,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,GOOGL_2024_1652044,0001652044,GOOGL,2025-02-05,2024,0001652044_2025-02-05,GOOGL_2025-02-05,GOOGL_2024_0001652044,GOOGL,Alphabet,2025-02-05,2025-02-05,US500,success,,-0.0674170333096846,-0.0838638393467553,-0.1083364693133207,-0.1216352444136586,1.6562295554717203,1.227667698560443,0.6569375940565573,-0.0192273825047626,0.0428983510636153,-0.0603566691061481,,GOOGL,2025-02-05,,1.976988,0.301075,-0.236559,2025,10.831351060762898,10,1.2296532981037558
5,Alphabet,GOOGL,1652044,1652044,2025,success,,10-K,2026-02-05,2025-12-31,0001652044-26-000018,goog-20251231.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/GOOGL/2025_GOOGL_10k.html,data/processed/sec_10k_text/top100/chunk_01/GOOGL/2025_GOOGL_10k.txt,49493,9,1.818439,primary_text_sample,True,,,7370,"Services-Computer Programming, Data Processing, Etc.",,,51,Information,sic_exact_sector_override,success,,master_frame,True,True,True,True,84,10,0.119048,15,0.178571,3,0.035714,33,0.392857,23,0.27381,10,0.119048,15,0.178571,3,0.035714,33,0.392857,23,0.27381,36,0.428572,0.035714,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,GOOGL_2025_1652044,0001652044,GOOGL,2026-02-05,2025,0001652044_2026-02-05,GOOGL_2026-02-05,GOOGL_2025_0001652044,GOOGL,Alphabet,2026-02-05,2026-02-05,US500,success,,-0.0578669787810483,-0.0418483636452949,-0.0598304040358945,-0.0767254524922556,1.9927933656637695,1.1579621631615618,1.0394332645475914,-0.000685957693028,0.0137959488827336,-0.0453688547271764,,GOOGL,2026-02-05,,1.818439,0.428572,0.035714,2026,10.809586524415446,9,1.4017264346127387
6,CVS Health,CVS,64803,64803,2023,success,,10-K,2024-02-07,2023-12-31,0000064803-24-000007,cvs-20231231.htm,https://www.sec.gov/Archives/edgar/data/64803/000006480324000007/,https://www.sec.gov/Archives/edgar/data/64803/000006480324000007/cvs-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/CVS/2023_CVS_10k.html,data/processed/sec_10k_text/top100/chunk_01/CVS/2023_CVS_10k.txt,124522,6,0.481843,primary_text_sample,True,,,5912,Retail-Drug Stores and Proprietary Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,4,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,3,0.75,0,0.0,0,0.0,-0.75,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,CVS_2023_64803,0000064803,CVS,2024-02-07,2023,0000064803_2024-02-07,CVS_2024-02-07,CVS_2023_0000064803,CVS,CVS Health,2024-02-07,2024-02-07,US500,success,,0.0310070232942705,0.013702242028961,0.041108647699966,0.0335277270755375,1.5169450838060414,1.092699707319122,0.8776592953804646,-0.0210334147846547,-0.0188784319099276,1.259269489820216,,CVS,2024-02-07,,0.481843,0.0,-0.75,2024,11.732237686103396,6,0.5623351446188083
6,CVS Health,CVS,64803,64803,2024,success,,10-K,2025-02-12,2024-12-31,0000064803-25-000007,cvs-20241231.htm,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/cvs-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/CVS/2024_CVS_10k.html,data/processed/sec_10k_text/top100/chunk_01/CVS/2024_CVS_10k.txt,120171,8,0.665718,primary_text_sample,True,,,5912,Retail-Drug Stores and Proprietary Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,7,2,0.285714,1,0.142857,1,0.142857,3,0.428571,0,0.0,2,0.285714,1,0.142857,1,0.142857,3,0.428571,0,0.0,3,0.428571,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,CVS_2024_64803,0000064803,CVS,2025-02-12,2024,0000064803_2025-02-12,CVS_2025-02-12,CVS_2024_0000064803,CVS,CVS Health,2025-02-12,2025-02-12,US500,success,,0.205533859052404,0.1899944566329005,0.1822294589269865,0.1811192680887096,2.286469515147307,1.142564794746376,0.6738745652157458,-0.0016475519497493,-0.0285092871652049,-0.2590878378543201,,CVS,2025-02-12,,0.665718,0.428571,0.0,2025,11.6966710074152,8,1.2770339824313797
6,CVS Health,CVS,64803,64803,2025,success,,10-K,2026-02-10,2025-12-31,0000064803-26-000010,cvs-20251231.htm,https://www.sec.gov/Archives/edgar/data/64803/000006480326000010/,https://www.sec.gov/Archives/edgar/data/64803/000006480326000010/cvs-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/CVS/2025_CVS_10k.html,data/processed/sec_10k_text/top100/chunk_01/CVS/2025_CVS_10k.txt,109371,7,0.640023,primary_text_sample,True,,,5912,Retail-Drug Stores and Proprietary Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,13,2,0.153846,2,0.153846,2,0.153846,4,0.307692,3,0.230769,2,0.153846,2,0.153846,2,0.153846,4,0.307692,3,0.230769,7,0.538461,0.230769,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3.0,ai_cloud_platform_infrastructure,CVS_2025_64803,0000064803,CVS,2026-02-10,2025,0000064803_2026-02-10,CVS_2026-02-10,CVS_2025_0000064803,CVS,CVS Health,2026-02-10,2026-02-10,US500,success,,-0.0225464734545541,0.0142132330544316,0.0349719394585151,0.0200362508318451,1.0047867873816296,0.4288909442562195,0.0003054194501461,-0.1157785345338993,0.0336868039880944,0.1535020417314648,,CVS,2026-02-10,,0.640023,0.538461,0.230769,2026,11.602501051562593,7,1.564956685285051
7,Berkshire Hathaway,BRK-B,1067983,1067983,2023,success,,10-K,2024-02-26,2023-12-31,0000950170-24-019719,brka-20231231.htm,https://www.sec.gov/Archives/edgar/data/1067983/000095017024019719/,https://www.sec.gov/Archives/edgar/data/1067983/000095017024019719/brka-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/BRK-B/2023_BRK-B_10k.html,data/processed/sec_10k_text/top100/chunk_01/BRK-B/2023_BRK-B_10k.txt,71457,0,0.0,primary_text_sample,True,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,BRK-B_2023_1067983,0001067983,BRK-B,2024-02-26,2023,0001067983_2024-02-26,BRK-B_2024-02-26,BRK-B_2023_0001067983,BRK-B,Berkshire Hathaway,2024-02-26,2024-02-26,US500,success,,-0.0146102623345055,-0.0190974964311513,-0.0208233855962442,-0.0407898672719212,2.023648967477212,1.5644358775051348,1.2107266763168816,0.0093514512612568,0.0198185278133553,0.1634636558022912,,BRK-B,2024-02-26,,0.0,0.0,0.0,2024,11.176851149168025,0,0.0
7,Berkshire Hathaway,BRK-B,1067983,1067983,2024,success,,10-K,2025-02-24,2024-12-31,0000950170-25-025210,brka-20241231.htm,https://www.sec.gov/Archives/edgar/data/1067983/000095017025025210/,https://www.sec.gov/Archives/edgar/data/1067983/000095017025025210/brka-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/BRK-B/2024_BRK-B_10k.html,data/processed/sec_10k_text/top100/chunk_01/BRK-B/2024_BRK-B_10k.txt,70045,0,0.0,primary_text_sample,True,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,BRK-B_2024_1067983,0001067983,BRK-B,2025-02-24,2024,0001067983_2025-02-24,BRK-B_2025-02-24,BRK-B_2024_0001067983,BRK-B,Berkshire Hathaway,2025-02-24,2025-02-24,US500,success,,0.0500249687982163,0.0478399014962076,0.0608466823330381,0.0769265372385988,2.849402059268625,1.628181400979158,1.6685328601635565,0.0040439488735456,0.0023585258585098,-0.8140663463139056,,BRK-B,2025-02-24,,0.0,0.0,0.0,2025,11.156893171630214,0,0.0
7,Berkshire Hathaway,BRK-B,1067983,1067983,2025,success,,10-K,2026-03-02,2025-12-31,0001193125-26-083899,brka-20251231.htm,https://www.sec.gov/Archives/edgar/data/1067983/000119312526083899/,https://www.sec.gov/Archives/edgar/data/1067983/000119312526083899/brka-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/BRK-B/2025_BRK-B_10k.html,data/processed/sec_10k_text/top100/chunk_01/BRK-B/2025_BRK-B_10k.txt,69544,2,0.287588,primary_text_sample,True,,,6331,"Fire, Marine & Casualty Insurance",,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0.0,privacy_data_law_protection,BRK-B_2025_1067983,0001067983,BRK-B,2026-03-02,2025,0001067983_2026-03-02,BRK-B_2026-03-02,BRK-B_2025_0001067983,BRK-B,Berkshire Hathaway,2026-03-02,2026-03-02,US500,success,,-0.0347882246045504,-0.04209002826978,-0.0032603736481462,-0.0059691697070606,1.981850962665504,1.4750825740593214,1.2074384675921217,-0.0066143014593296,0.0111701810892907,-0.711575212063743,,BRK-B,2026-03-02,,0.287588,1.0,1.0,2026,11.1497149247589,2,-0.0
8,McKesson,MCK,927653,927653,2023,success,,10-K,2023-05-09,2023-03-31,0000927653-23-000038,mck-20230331.htm,https://www.sec.gov/Archives/edgar/data/927653/000092765323000038/,https://www.sec.gov/Archives/edgar/data/927653/000092765323000038/mck-20230331.htm,data/raw/sec_10k_html/top100/chunk_01/MCK/2023_MCK_10k.html,data/processed/sec_10k_text/top100/chunk_01/MCK/2023_MCK_10k.txt,75453,3,0.397599,primary_text_sample,True,,,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,3,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,MCK_2023_927653,0000927653,MCK,2023-05-09,2023,0000927653_2023-05-09,MCK_2023-05-09,MCK_2023_0000927653,MCK,McKesson,2023-05-09,2023-05-09,US500,success,,0.0741012936905141,0.0672777349303086,0.0563349950280887,0.0723436869407918,1.537580378485426,1.1056554088366737,0.4566375606078725,-0.0264697989199668,0.0343413355078443,0.5028879327038804,,MCK,2023-05-09,,0.397599,0.0,0.0,2023,11.231265224836942,3,-0.0
8,McKesson,MCK,927653,927653,2024,success,,10-K,2024-05-08,2024-03-31,0000927653-24-000035,mck-20240331.htm,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/mck-20240331.htm,data/raw/sec_10k_html/top100/chunk_01/MCK/2024_MCK_10k.html,data/processed/sec_10k_text/top100/chunk_01/MCK/2024_MCK_10k.txt,70217,7,0.99691,primary_text_sample,True,,,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,13,2,0.153846,6,0.461538,1,0.076923,1,0.076923,3,0.230769,2,0.153846,6,0.461538,1,0.076923,1,0.076923,3,0.230769,6,0.461538,0.384615,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,MCK_2024_927653,0000927653,MCK,2024-05-08,2024,0000927653_2024-05-08,MCK_2024-05-08,MCK_2024_0000927653,MCK,McKesson,2024-05-08,2024-05-08,US500,success,,0.0356303626165467,0.0142233535008943,0.0103082100837274,0.0026042502081405,1.2322351413255204,0.4743083979535915,0.1083888077399499,0.0016982596870546,-0.0117211591190188,0.415359095981853,,MCK,2024-05-08,,0.99691,0.461538,0.384615,2024,11.159345725938799,7,1.377819130219025
8,McKesson,MCK,927653,927653,2025,success,,10-K,2025-05-09,2025-03-31,0000927653-25-000036,mck-20250331.htm,https://www.sec.gov/Archives/edgar/data/927653/000092765325000036/,https://www.sec.gov/Archives/edgar/data/927653/000092765325000036/mck-20250331.htm,data/raw/sec_10k_html/top100/chunk_01/MCK/2025_MCK_10k.html,data/processed/sec_10k_text/top100/chunk_01/MCK/2025_MCK_10k.txt,68521,9,1.313466,primary_text_sample,True,,,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,24,5,0.208333,7,0.291667,2,0.083333,1,0.041667,9,0.375,5,0.208333,7,0.291667,2,0.083333,1,0.041667,9,0.375,16,0.666666,0.625,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4.0,ai_use_legal_regulatory_risk,MCK_2025_927653,0000927653,MCK,2025-05-09,2025,0000927653_2025-05-09,MCK_2025-05-09,MCK_2025_0000927653,MCK,McKesson,2025-05-09,2025-05-09,US500,success,,-0.0536978192796686,-0.0070615695499168,-0.0168844566902221,0.0404283622346469,2.74431967744027,1.9490929349722943,1.5563324379381174,0.02082477096605,0.0179561414143801,0.4264431781971144,,MCK,2025-05-09,,1.313466,0.666666,0.625,2025,11.134895546610604,9,1.393475775791155
9,Exxon Mobil,XOM,34088,34088,2023,success,,10-K,2024-02-28,2023-12-31,0000034088-24-000018,xom-20231231.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408824000018/,https://www.sec.gov/Archives/edgar/data/34088/000003408824000018/xom-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/XOM/2023_XOM_10k.html,data/processed/sec_10k_text/top100/chunk_01/XOM/2023_XOM_10k.txt,55451,0,0.0,primary_text_sample,True,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,XOM_2023_34088,0000034088,XOM,2024-02-28,2023,0000034088_2024-02-28,XOM_2024-02-28,XOM_2023_0000034088,XOM,Exxon Mobil,2024-02-28,2024-02-28,US500,success,,0.0023578609141817,0.004520680979469,0.0010970697220201,0.0283558830340984,-0.1307856138619805,0.0683152893721888,0.2392859371416093,0.0143701108205562,0.0079708807978491,0.1090178507333565,,XOM,2024-02-28,,0.0,0.0,0.0,2024,10.923255026881002,0,0.0
9,Exxon Mobil,XOM,34088,34088,2024,success,,10-K,2025-02-19,2024-12-31,0000034088-25-000010,xom-20241231.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/xom-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/XOM/2024_XOM_10k.html,data/processed/sec_10k_text/top100/chunk_01/XOM/2024_XOM_10k.txt,58869,0,0.0,primary_text_sample,True,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,False,True,False,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,,no_ai_mention_window,XOM_2024_34088,0000034088,XOM,2025-02-19,2024,0000034088_2025-02-19,XOM_2025-02-19,XOM_2024_0000034088,XOM,Exxon Mobil,2025-02-19,2025-02-19,US500,success,,0.0336277239923241,0.0168177459099752,0.0140484839738596,-0.001808068651556,-0.4021138721093927,-0.3366647362583519,-0.4522831040235206,0.0326877525342686,-0.0180295775394713,0.0738282538561964,,XOM,2025-02-19,,0.0,0.0,0.0,2025,10.983069915297433,0,0.0
9,Exxon Mobil,XOM,34088,34088,2025,success,,10-K,2026-02-18,2025-12-31,0000034088-26-000045,xom-20251231.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/XOM/2025_XOM_10k.html,data/processed/sec_10k_text/top100/chunk_01/XOM/2025_XOM_10k.txt,56022,1,0.178501,primary_text_sample,True,,,2911,Petroleum Refining,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,3,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,XOM_2025_34088,0000034088,XOM,2026-02-18,2025,0000034088_2026-02-18,XOM_2026-02-18,XOM_2025_0000034088,XOM,Exxon Mobil,2026-02-18,2026-02-18,US500,success,,0.0135158606028179,0.0298397260618223,0.0295864800455883,0.0086858821430593,0.8702207317414408,0.8975391311986496,0.5406172490898312,0.0873982073686273,-0.003055841079452,1.1446039086853093,,XOM,2026-02-18,,0.178501,0.0,0.0,2026,10.93349974971198,1,-0.0
10,Cencora,COR,1140859,1140859,2023,success,,10-K,2023-11-21,2023-09-30,0001140859-23-000197,cor-20230930.htm,https://www.sec.gov/Archives/edgar/data/1140859/000114085923000197/,https://www.sec.gov/Archives/edgar/data/1140859/000114085923000197/cor-20230930.htm,data/raw/sec_10k_html/top100/chunk_01/COR/2023_COR_10k.html,data/processed/sec_10k_text/top100/chunk_01/COR/2023_COR_10k.txt,54775,3,0.547695,primary_text_sample,True,,,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,True,True,True,True,3,0,0.0,2,0.666667,1,0.333333,0,0.0,0,0.0,0,0.0,2,0.666667,1,0.333333,0,0.0,0,0.0,1,0.333333,0.333333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1.0,business_product_service_revenue,COR_2023_1140859,0001140859,COR,2023-11-21,2023,0001140859_2023-11-21,COR_2023-11-21,COR_2023_0001140859,COR,Cencora,2023-11-21,2023-11-21,US500,success,,0.0193472729234823,0.0170931060233398,0.0266206009892722,0.0140611079595559,-0.341589522340979,-0.7325757408961707,-0.3963974516950972,0.006737590087157,-0.0281864091052435,0.9786789493837555,,COR,2023-11-21,,0.547695,0.333333,0.333333,2023,10.910989164463667,3,0.6365139372455026
