no,id,tweet_url,text,final_humor_binary,final_humor_type,final_humor_source,final_humor_label_available,aggressive_humor,other_humor,is_nonhumor,engagement_total,engagement_favorite_retweet,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count
84,2030030060720164942,https://x.com/Wendys/status/2030030060720164942,.@GenoSmith3 in case things don’t work out in free agency we’re looking for a Chief Tasting Officer…,1,self-enhancing,coder2,1,0,1,0,38501,34643,31501,3142,1189,830,1839,10.55846546697857,10.452879829450936,10.35780631486168,8.052933036797567,7.0817085861055755,6.7226297948554485,7.517520850603031
85,2030021566528893409,https://x.com/Wendys/status/2030021566528893409,".@maurahiggins Since being a faithful fell through, here’s a job to get u more Birkins 
https://t.co/mNIqecbPOQ.

No purch nec. 50 US/DC, 18+. Ends 3/30. Rules: To qualify tag @Wendys and #WendysCTOContest https://t.co/RWQGC4PJmA",0,,human,1,0,0,1,874,650,587,63,148,16,60,6.774223886357614,6.478509642208569,6.376726947898627,4.1588830833596715,5.003946305945459,2.833213344056216,4.110873864173311
86,2029952811224514866,https://x.com/Wendys/status/2029952811224514866,"Breaking: The Raiders are releasing last season’s starting QB Geno Smith, barring a trade before the start of the new league year, sources tell @AdamSchefter.  

By releasing Smith, the Raiders will open up $8M in salary cap space while taking on $18.5M in dead money.

Get breaking news alerts from Adam Schefter through the ESPN App: https://t.co/wLAog0kJUB",0,,human,1,0,0,1,1930,1691,1511,180,139,56,44,7.565793282428515,7.433666540166168,7.321188556739479,5.198497031265826,4.941642422609304,4.04305126783455,3.8066624897703196
87,2029687889098068156,https://x.com/Wendys/status/2029687889098068156,"Our first Chief Tasting Officer application is in, and lets just say the bar is LOW. Apply now and make your video more than a McNibble. Link in bio to enter the first #WendysCTOcontest https://t.co/JXujBHw5pP",1,,human,1,0,1,0,4849,4155,3857,298,408,82,204,8.48673398393153,8.332308352219117,8.257904193465674,5.700443573390686,6.013715156042802,4.418840607796598,5.3230099791384085
88,2029585417066946625,https://x.com/Wendys/status/2029585417066946625,Ever wish you could eat Wendy’s professionally? Now you can (oh and make $100k). See how to apply at https://t.co/mNIqecbPOQ #WendysCTOcontest https://t.co/bQZSEBjfAx,0,,human,1,0,0,1,2837,1822,1656,166,356,108,551,7.950854857719988,7.508238774678663,7.4127640174265625,5.117993812416755,5.877735781779639,4.6913478822291435,6.313548046277095
89,2029290891425529996,https://x.com/Wendys/status/2029290891425529996,This is what it looks like when you don’t have to pretend to like your “product”,0,,coder2,1,0,0,1,18169,16162,15214,948,1143,141,723,9.807527161390217,9.690479958409808,9.630037062331072,6.855408798609928,7.042286171939743,4.955827057601261,6.584791392385716
90,2029249180762341501,https://x.com/Wendys/status/2029249180762341501,Wendy’s US President posts new video amid burger battle with McDonald’s &amp; Burger King. https://t.co/R6IALUetCC,1,,human,1,0,1,0,59500,49420,47008,2412,2554,2611,4915,10.993748398115178,10.808130714060667,10.75809435172215,7.7886260656250315,7.845807502637805,7.867871490396322,8.500250470685925
91,2027127868791431190,https://x.com/Wendys/status/2027127868791431190,No trowaway votes around here… https://t.co/KuKsN6ZoOj,1,,human,1,0,1,0,581,484,462,22,67,4,26,6.366470447731438,6.184148890937483,6.137727054086234,3.1354942159291497,4.219507705176107,1.6094379124341003,3.295836866004329
92,2027105501260202278,https://x.com/Wendys/status/2027105501260202278,i’ll take ew for 400 https://t.co/ShRmiSgG6W,0,,human,1,0,0,1,1323,1125,1080,45,138,8,52,7.188412736496954,7.026426808699636,6.985641817639208,3.828641396489095,4.9344739331306915,2.1972245773362196,3.970291913552122
93,2026335579764343176,https://x.com/Wendys/status/2026335579764343176,McDonald's is launching the Big Arch burger in the US on March 3 https://t.co/U5n8YWn3U4,0,,human,1,0,0,1,6927,5850,5673,177,284,194,599,8.843326450242271,8.674367865788236,8.643649615368796,5.181783550292085,5.652489180268651,5.272999558563747,6.396929655216146
94,2022846838726922625,https://x.com/Wendys/status/2022846838726922625,Based on the results from today’s dunk contest this would blow the judges minds https://t.co/6nP4bbhJ2h,0,,human,1,0,0,1,884,737,696,41,116,10,21,6.785587645007929,6.6039438246004725,6.546785410760524,3.7376696182833684,4.762173934797756,2.3978952727983707,3.091042453358316
95,2021355348100313369,https://x.com/Wendys/status/2021355348100313369,Sir this is a DAYTONA discount code,0,,human,1,0,0,1,255,206,194,12,40,2,7,5.545177444479562,5.332718793265369,5.272999558563747,2.5649493574615367,3.713572066704308,1.0986122886681096,2.0794415416798357
96,2021268433296367729,https://x.com/Wendys/status/2021268433296367729,"We're cooking something up.

Use code DAYTONA in the @Wendys app to get a $1 Classic or Spicy Chicken Sandwich with purchase, starting at the beginning of the race on Sunday 2/15 and available all day Monday 2/16. https://t.co/nsXc16Pwpj",0,,human,1,0,0,1,414,380,329,51,7,3,24,6.028278520230698,5.942799375126701,5.799092654460526,3.9512437185814275,2.0794415416798357,1.3862943611198906,3.2188758248682006
97,2020685488789815407,https://x.com/Wendys/status/2020685488789815407,Has a kicker ever won MVP?,1,,human,1,0,1,0,3058,2853,2715,138,157,20,28,8.025843344150903,7.956476798036782,7.906915488678587,4.9344739331306915,5.062595033026967,3.044522437723423,3.367295829986474
98,2019221773569728518,https://x.com/Wendys/status/2019221773569728518,also okc receives a first round pick somehow @ShamsCharania https://t.co/WUoYrt9zY7,0,,human,1,0,0,1,7982,7423,6807,616,150,65,344,8.9850695596458,8.912473274466036,8.82585367025321,6.424869023905388,5.017279836814924,4.189654742026425,5.84354441703136
99,2015935710449009033,https://x.com/Wendys/status/2015935710449009033,kind of seems like you just wanted a reason to eat nothing but wendys chili for a month?,1,,human,1,0,1,0,1020,871,847,24,136,3,10,6.928537818164665,6.77078942390898,6.742880635791903,3.2188758248682006,4.919980925828125,1.3862943611198906,2.3978952727983707
100,2014446063961178239,https://x.com/Wendys/status/2014446063961178239,If Scottie Scheffler wins this week I will only eat Wendy’s chili for a month. It’s not happening folks. ZERO chance.,1,,human,1,0,1,0,523,446,439,7,42,11,24,6.261491684321042,6.102558594613569,6.0867747269123065,2.0794415416798357,3.7612001156935624,2.4849066497880004,3.2188758248682006
101,2014093064155889768,https://x.com/Wendys/status/2014093064155889768,We don’t chikin out on Sundays https://t.co/pA1BXe0Sc0,0,,human,1,0,0,1,1216,933,855,78,190,26,67,7.104144092987527,6.839476438228843,6.752270376141742,4.3694478524670215,5.25227342804663,3.295836866004329,4.219507705176107
102,2012261535259726070,https://x.com/Wendys/status/2012261535259726070,"CLOWNS ARE GOIN DOWN. We’re live right now over on
https://t.co/P0GZ7DIn5g",1,,human,1,0,1,0,297,221,206,15,64,2,10,5.697093486505405,5.402677381872279,5.332718793265369,2.772588722239781,4.174387269895637,1.0986122886681096,2.3978952727983707
103,2012226909820621147,https://x.com/Wendys/status/2012226909820621147,TENDYS VS CLOWNS. WHO U GOT? Streaming some College Football ‘26 later today on twitch https://t.co/FJANT6bsl5,1,aggressive,coder2,1,1,0,0,176,134,125,9,31,2,9,5.176149732573829,4.90527477843843,4.836281906951478,2.302585092994046,3.4657359027997265,1.0986122886681096,2.302585092994046
104,2009777266847363171,https://x.com/Wendys/status/2009777266847363171,life is so crazy bc wdym i’m giving out bogo dave’s singles or doubles on doordash just bc some lady asked where’s the beef 42 years ago,1,self-enhancing,coder2,1,0,1,0,789,658,625,33,104,3,24,6.672032945461067,6.490723534502507,6.439350371100098,3.5263605246161616,4.653960350157523,1.3862943611198906,3.2188758248682006
105,2007833761703223723,https://x.com/Wendys/status/2007833761703223723,We should play wide receiver cuz we're wide open on Sunday. Score a FREE 3pc Tendy's on @UberEats w/ $10 purchase today (Sunday) https://t.co/f252WJhD40,,,,0,0,0,0,226,157,137,20,58,2,9,5.424950017481403,5.062595033026967,4.927253685157205,3.044522437723423,4.07753744390572,1.0986122886681096,2.302585092994046
106,2001787208093614204,https://x.com/Wendys/status/2001787208093614204,DMing myself 75% off an energy drink rn lol,1,affiliative,coder2,1,0,1,0,176,154,142,12,17,1,4,5.176149732573829,5.043425116919247,4.962844630259907,2.5649493574615367,2.8903717578961645,0.6931471805599453,1.6094379124341003
107,2001787158034866204,https://x.com/Wendys/status/2001787158034866204,We’ll go first! Here’s my sleep score 😴 https://t.co/TPfPApvtJj,0,,coder2,1,0,0,1,118,98,91,7,16,0,4,4.77912349311153,4.59511985013459,4.5217885770490405,2.0794415416798357,2.833213344056216,0.0,1.6094379124341003
108,2001787068914225487,https://x.com/Wendys/status/2001787068914225487,"Attn insomniacs

drop your sleep score below &amp; i’ll give you an energy drink deal based on how much your score sucks (but hurry bc you have to share it by 12/22)",1,aggressive,coder2,1,1,0,0,338,203,178,25,122,1,12,5.82600010738045,5.318119993844216,5.187385805840755,3.258096538021482,4.812184355372417,0.6931471805599453,2.5649493574615367
109,1996659770724696551,https://x.com/Wendys/status/1996659770724696551,im hot and im cold https://t.co/BVtiB1CiRA,0,,coder2,1,0,0,1,5039,4228,3982,246,386,239,186,8.525161361065415,8.34972083747249,8.289790583181643,5.5093883366279774,5.958424693029782,5.480638923341991,5.231108616854587
110,1996272892787778047,https://x.com/Wendys/status/1996272892787778047,"we would never do “a nicer ham restaurant.”  Or would we, Tim Robinson? https://t.co/ztdidCUJQ5",0,,coder2,1,0,0,1,328,280,259,21,37,6,5,5.796057750765372,5.638354669333745,5.560681631015528,3.091042453358316,3.6375861597263857,1.9459101490553132,1.791759469228055
111,1993735456609972272,https://x.com/Wendys/status/1993735456609972272,Let’s get u to bed wendy https://t.co/DY3BoVEDUi,0,,coder2,1,0,0,1,632,530,484,46,81,6,15,6.450470422144176,6.274762021241939,6.184148890937483,3.8501476017100584,4.406719247264253,1.9459101490553132,2.772588722239781
112,1991966149815496874,https://x.com/Wendys/status/1991966149815496874,"don’t ask for her ig, ask for her wendy's order https://t.co/97FPbtJodn",0,,coder2,1,0,0,1,2679,2301,2130,171,253,45,80,7.893572073504902,7.741533589281828,7.664346632098617,5.147494476813453,5.537334267018537,3.828641396489095,4.394449154672439
113,1988671571091980633,https://x.com/Wendys/status/1988671571091980633,.@fibulaa said we’re Tendy’s now and who are we to argue? Try our new chicken tendys today! https://t.co/8FccP5qRR5,1,affiliative,coder2,1,0,1,0,491,323,280,43,132,21,15,6.198478716492308,5.780743515792329,5.638354669333745,3.784189633918261,4.890349128221754,3.091042453358316,2.772588722239781
114,1980393481068831176,https://x.com/Wendys/status/1980393481068831176,ok so maybe don’t hang it in the louvre,1,aggressive,coder2,1,1,0,0,3700,3427,3243,184,196,25,52,8.216358332386156,8.13973227971767,8.084562415235304,5.220355825078325,5.2832037287379885,3.258096538021482,3.970291913552122
115,1976057070555132086,https://x.com/Wendys/status/1976057070555132086,Canceling my hair appointment at angie’s 1.5 salons,1,aggressive,coder2,1,1,0,0,2386,1966,1813,153,243,76,101,7.77779262633883,7.584264818389059,7.503289630675082,5.0369526024136295,5.497168225293202,4.343805421853684,4.624972813284271
116,1975235300231434581,https://x.com/Wendys/status/1975235300231434581,There's more drama underway at Lisa's lunch. #RHOSLC is all-new TOMORROW! https://t.co/TqflNLJsOh,,,,0,0,0,0,2085,1737,1653,84,73,137,138,7.643003635560718,7.460490305825338,7.4109518755836366,4.442651256490317,4.304065093204169,4.927253685157205,4.9344739331306915
117,1965423062154924241,https://x.com/Wendys/status/1965423062154924241,"Yeah, crazy. I can already smell the bacon.",,,,0,0,0,0,603,387,341,46,204,5,7,6.403574197934815,5.961005339623274,5.834810737062605,3.8501476017100584,5.3230099791384085,1.791759469228055,2.0794415416798357
118,1965414892438958172,https://x.com/Wendys/status/1965414892438958172,Here comes the sun with SVG's @Wendys car lighting up Saturday's race with a breakfast worth getting up for. https://t.co/Im0FWviGot,1,affiliative,coder2,1,0,1,0,898,830,750,80,26,14,28,6.80128303447162,6.7226297948554485,6.621405651764134,4.394449154672439,3.295836866004329,2.70805020110221,3.367295829986474
119,1960389997531423031,https://x.com/Wendys/status/1960389997531423031,Can’t believe we got Travis Swift before gta6,,,,0,0,0,0,12663,12043,10884,1159,273,77,270,9.446518601560848,9.396321889601625,9.295140973668648,7.05617528410041,5.6131281063880705,4.356708826689592,5.602118820879701
120,1957893154453041344,https://x.com/Wendys/status/1957893154453041344,Today is the most important day on the calendar (national baked potato day),0,,coder2,1,0,0,1,906,744,683,61,136,8,18,6.810142450115136,6.61338421837956,6.52795791762255,4.127134385045092,4.919980925828125,2.1972245773362196,2.9444389791664403
121,1948426303293579682,https://x.com/Wendys/status/1948426303293579682,i hope my misfortune comes with fries https://t.co/II0cqSofil,0,,coder2,1,0,0,1,1967,1667,1529,138,181,34,85,7.584773077612199,7.419380582918692,7.333023014386481,4.9344739331306915,5.204006687076795,3.5553480614894135,4.454347296253507
122,1946349498231345200,https://x.com/Wendys/status/1946349498231345200,kinda want to see how they share chili,0,,coder2,1,0,0,1,1016,862,812,50,99,2,53,6.92461239604856,6.760414691083428,6.70073110954781,3.9318256327243257,4.605170185988092,1.0986122886681096,3.9889840465642745
123,1945931126129988023,https://x.com/Wendys/status/1945931126129988023,Dave Franco and Alison Brie spotted sharing a fry at Wendy’s. https://t.co/zCCMKwFg4F,,,,0,0,0,0,22852,19751,19397,354,588,933,1580,10.036837678732883,9.891010031025015,9.872925246953487,5.872117789475416,6.3784261836515865,6.839476438228843,7.3658128372094716
124,1942770676286505156,https://x.com/Wendys/status/1942770676286505156,Am I too chronically online,0,,coder2,1,0,0,1,518,439,422,17,62,5,12,6.251903883165888,6.0867747269123065,6.0473721790462776,2.8903717578961645,4.143134726391533,1.791759469228055,2.5649493574615367
125,1942767810238632071,https://x.com/Wendys/status/1942767810238632071,She’s got bette davis friesssss,0,,coder2,1,0,0,1,1646,1418,1343,75,180,11,37,7.4067107301776405,7.257707677160043,7.203405521083095,4.330733340286331,5.198497031265826,2.4849066497880004,3.6375861597263857
126,1938000813210714481,https://x.com/Wendys/status/1938000813210714481,mommy? https://t.co/d3bMKmPhaE,0,,coder2,1,0,0,1,6360,5680,5360,320,340,66,274,8.757940876678804,8.644882552557126,8.586905803827538,5.771441123130016,5.831882477283517,4.204692619390966,5.616771097666572
127,1934989870239261157,https://x.com/Wendys/status/1934989870239261157,if you can guess what it is you win @TakisUSA https://t.co/P9mgUnvngw,0,,coder2,1,0,0,1,3265,2329,2207,122,721,66,149,8.09132127353041,7.753623546559746,7.699842407396986,4.812184355372417,6.582025138892826,4.204692619390966,5.0106352940962555
128,1920237379442397554,https://x.com/Wendys/status/1920237379442397554,.@TSA do I still need a real id if I have a Frosty key tag,0,,coder2,1,0,0,1,9409,8935,8595,340,305,37,132,9.149528232579426,9.097843340749037,9.059052257762401,5.831882477283517,5.723585101952381,3.6375861597263857,4.890349128221754
129,1917664473776623724,https://x.com/Wendys/status/1917664473776623724,100 fries vs. 1 girlfriend who said she wasn’t hungry,0,,coder2,1,0,0,1,18823,17802,16599,1203,560,168,293,9.842887930407198,9.787122261404862,9.717157974344635,7.093404625868766,6.329720905522696,5.1298987149230735,5.683579767338681
130,1914826173638414390,https://x.com/Wendys/status/1914826173638414390,when we say Frosty Swirls just know the car is making the swirls,0,,coder2,1,0,0,1,1015,878,807,71,107,5,25,6.923628628138427,6.778784897685177,6.694562058521095,4.276666119016055,4.68213122712422,1.791759469228055,3.258096538021482
131,1914824035609027011,https://x.com/Wendys/status/1914824035609027011,Can't get Daniel to stop doing swirls in his Talladega @Wendys car https://t.co/o7I4ijkleN,1,affiliative,coder2,1,0,1,0,740,672,607,65,21,21,26,6.608000625296087,6.511745329644728,6.410174881966167,4.189654742026425,3.091042453358316,3.091042453358316,3.295836866004329
