게시물ID,작성일,작성연도,작성월,작성시간,연도분기,log1p_engagement_total,유머예측이진,유머비율LOO분기,유머비율LOO분기_평균중심화,유머비율LOO분기_평균중심화제곱,유머X유머강도중심화,유머X유머강도중심화제곱,텍스트길이,해시태그수,멘션수,H3분석표본
1221487089969258497,2020-01-26,2020,1,17,2020-Q1,7.1180162,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,82,1,1,1
1220737493190041605,2020-01-24,2020,1,15,2020-Q1,9.5085914,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,155,0,0,1
1220437845388730370,2020-01-23,2020,1,20,2020-Q1,13.7444935,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,22,0,0,1
1220436656228048896,2020-01-23,2020,1,20,2020-Q1,8.41781475,0,0.653061,0.072852651,0.0053075088,0.0,0.0,57,0,1,1
1217879990311759872,2020-01-16,2020,1,18,2020-Q1,10.58190173,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,119,0,0,1
1217550572104056832,2020-01-15,2020,1,20,2020-Q1,7.96346007,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,80,0,0,1
1217123276549427201,2020-01-14,2020,1,16,2020-Q1,10.48052218,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,30,0,0,1
1216894246021713920,2020-01-14,2020,1,1,2020-Q1,11.50991093,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,76,0,0,1
1216883915820060673,2020-01-14,2020,1,0,2020-Q1,9.02629733,0,0.653061,0.072852651,0.0053075088,0.0,0.0,23,0,0,1
1216801098608017413,2020-01-13,2020,1,19,2020-Q1,9.04735074,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,79,1,0,1
1212819812331720705,2020-01-02,2020,1,19,2020-Q1,11.78031554,1,0.632653,0.052444651,0.0027504414,0.052444651,0.0027504414,52,0,0,1
1212818364000854018,2020-01-02,2020,1,19,2020-Q1,5.83773045,0,0.653061,0.072852651,0.0053075088,0.0,0.0,24,0,1,1
1211376041769545729,2019-12-29,2019,12,19,2019-Q4,6.85856503,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,141,0,0,1
1207700570213101585,2019-12-19,2019,12,16,2019-Q4,9.29192036,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,49,0,0,1
1207030238447898625,2019-12-17,2019,12,20,2019-Q4,10.14937059,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,14,0,0,1
1206433794796015617,2019-12-16,2019,12,4,2019-Q4,7.58578882,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,69,0,0,1
1206432864096657408,2019-12-16,2019,12,4,2019-Q4,7.30451595,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,58,0,0,1
1206234394287058946,2019-12-15,2019,12,15,2019-Q4,9.46389673,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,49,0,0,1
1205941546538938368,2019-12-14,2019,12,20,2019-Q4,8.25088114,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,108,0,0,1
1205940606079504384,2019-12-14,2019,12,20,2019-Q4,9.36674565,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,74,1,1,1
1205932906406920194,2019-12-14,2019,12,19,2019-Q4,9.0018391,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,172,0,0,1
1205577307810910209,2019-12-13,2019,12,19,2019-Q4,9.55591392,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,108,1,0,1
1205566516281917441,2019-12-13,2019,12,19,2019-Q4,9.5428763,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,23,0,0,1
1205531387975090177,2019-12-13,2019,12,16,2019-Q4,7.64012317,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,65,0,0,1
1204794940066353152,2019-12-11,2019,12,16,2019-Q4,10.24629681,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,119,0,0,1
1204434550442676224,2019-12-10,2019,12,16,2019-Q4,6.34388043,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,103,0,2,1
1204434030583664640,2019-12-10,2019,12,16,2019-Q4,9.04829192,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,89,0,1,1
1204146912074641408,2019-12-09,2019,12,21,2019-Q4,5.65948222,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,66,0,1,1
1202638489126342657,2019-12-05,2019,12,17,2019-Q4,7.34342623,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,147,0,1,1
1200857562045931521,2019-11-30,2019,11,19,2019-Q4,7.63046126,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,101,0,0,1
1200824822739144704,2019-11-30,2019,11,17,2019-Q4,6.09130988,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,218,2,2,1
1199004204276363269,2019-11-25,2019,11,16,2019-Q4,5.15329159,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,64,0,2,1
1199003958372700161,2019-11-25,2019,11,16,2019-Q4,8.01928379,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,24,0,1,1
1198858858267127809,2019-11-25,2019,11,7,2019-Q4,8.53050421,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,53,0,0,1
1198363148094328832,2019-11-23,2019,11,22,2019-Q4,8.72160234,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,126,0,0,1
1198330462122512384,2019-11-23,2019,11,20,2019-Q4,9.67224882,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,132,2,1,1
1198286207198924800,2019-11-23,2019,11,17,2019-Q4,3.55534806,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,143,0,5,1
1198285151702118400,2019-11-23,2019,11,17,2019-Q4,5.96357934,0,0.518519,-0.061689349,0.0038055758,-0.0,0.0,209,0,5,1
1197590633571082241,2019-11-21,2019,11,19,2019-Q4,9.14409373,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,4,0,0,1
1195532129012244480,2019-11-16,2019,11,2,2019-Q4,9.6570114,1,0.481481,-0.098727349,0.0097470894,-0.098727349,0.0097470894,116,0,0,1
