id,tweet_url,text,created_year,created_month,created_day,created_time,created_hour,created_date,year_month,year_quarter,pred_humor_final_050,p_humor_final_tfidf_logreg,reply_count,favorite_count,retweet_count,quote_count,bookmark_count,view_count,engagement_total,engagement_favorite_retweet,log1p_engagement_total,log1p_engagement_favorite_retweet,log1p_favorite_count,log1p_retweet_count,log1p_reply_count,log1p_quote_count,log1p_bookmark_count,log1p_view_count,humor_intensity_month,humor_intensity_quarter,humor_intensity_month_loo,humor_intensity_quarter_loo,month_total_posts,month_humor_posts,month_non_humor_posts,humor_frequency_month,humor_proportion_month,humor_proportion_month_loo,quarter_total_posts,quarter_humor_posts,quarter_non_humor_posts,humor_frequency_quarter,humor_proportion_quarter,humor_proportion_quarter_loo,pred_humor_type_group_model,p_type_aggressive_model,p_type_other_humor_model,pred_humor_type_group_model_050,is_aggressive_humor,is_other_humor,is_non_humor,is_predicted_humor,quarter_aggressive_posts,quarter_other_humor_posts,quarter_predicted_humor_posts,aggressive_humor_frequency_quarter,other_humor_frequency_quarter,aggressive_humor_proportion_quarter,other_humor_proportion_quarter,aggressive_humor_proportion_quarter_loo,other_humor_proportion_quarter_loo,aggressive_share_among_humor_quarter,aggressive_share_among_humor_quarter_loo,in_h3_aggressive_filtered,no,final_humor_binary,final_humor_source,final_humor_label_available,model_humor,p_humor,p_humor_ml,log1p_p_humor_final_tfidf_logreg,prediction_set,text_length,hashtag_count,mention_count,emoji_count
2041526924149690528,https://x.com/Wendys/status/2041526924149690528,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",2026,4,7,14:42:03,14,2026-04-07,2026-04,2026-Q2,0,0.261466,45,322,14,3,27,81591,411,336,6.021023,5.820083,5.777652,2.70805,3.828641,1.386294,3.332205,11.309486,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.3663,0.6337,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,35,0,human,1,0,0.2549,0.193277,0.232275,labeled,222,0,0,0
2041526852036988999,https://x.com/Wendys/status/2041526852036988999,🫵 YOU GET A FREE FRY AND FROSTY 🫵 AND YOU GET A FREE FRY AND FROSTY 🫵 AND YOU GET A FREE FRY AND FROSTY 🫵 https://t.co/OQ2OI18i5U,2026,4,7,14:41:45,14,2026-04-07,2026-04,2026-Q2,0,0.418070,190,4762,257,80,774,630259,6063,5019,8.710125,8.521185,8.468633,5.55296,5.252273,4.394449,6.652863,13.353888,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.2720,0.7280,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,36,0,human,1,0,0.4157,0.326047,0.349297,labeled,129,0,0,4
2041332734883201293,https://x.com/Wendys/status/2041332734883201293,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",2026,4,7,01:50:24,01,2026-04-07,2026-04,2026-Q2,0,0.261466,24,357,16,2,60,73183,459,373,6.131226,5.924256,5.880533,2.833213,3.218876,1.098612,4.110874,11.200732,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.3663,0.6337,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,37,0,human,1,0,0.2549,0.193277,0.232275,labeled,222,0,0,0
2041332610928951432,https://x.com/Wendys/status/2041332610928951432,"WE HAVE A DUNK 🚨that means all of America gets free small fry and Frosty on April 7th. Not to be dramatic, but that was the greatest moment in dunk history.",2026,4,7,01:49:55,01,2026-04-07,2026-04,2026-Q2,1,0.608586,75,5342,313,46,648,953789,6424,5655,8.767952,8.640472,8.583543,5.749393,4.330733,3.850148,6.475433,13.768199,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.3922,0.6078,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,38,1,human,1,1,0.5790,0.297696,0.475356,labeled,156,0,0,1
2041332103036412007,https://x.com/Wendys/status/2041332103036412007,GET UP RODDY GAYLE 🤯 https://t.co/Yz0SkHVdwC,2026,4,7,01:47:54,01,2026-04-07,2026-04,2026-Q2,1,0.527672,39,1067,126,23,57,2874024,1312,1193,7.18007,7.085064,6.973543,4.844187,3.688879,3.178054,4.060443,14.871224,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.3248,0.6752,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,39,1,human,1,1,0.5935,0.08009,0.423745,labeled,44,0,0,1
2041317545412546926,https://x.com/Wendys/status/2041317545412546926,Tip off time here we goooooo 🫣🏀,2026,4,7,00:50:03,00,2026-04-07,2026-04,2026-Q2,1,0.673015,18,110,6,1,1,45549,136,116,4.919981,4.762174,4.70953,1.94591,2.944439,0.693147,0.693147,10.726566,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.4727,0.5273,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,40,1,human,1,1,0.6347,0.447858,0.514627,labeled,31,0,0,1
2041286930231373912,https://x.com/Wendys/status/2041286930231373912,"You: Wow I hope so and so team wins

Me: DUNKS DUNKS DUNKS DUNKS",2026,4,6,22:48:24,22,2026-04-06,2026-04,2026-Q2,1,0.659218,16,162,8,2,3,46079,191,170,5.257495,5.141664,5.09375,2.197225,2.833213,1.098612,1.386294,10.738134,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.4874,0.5126,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,41,1,human,1,1,0.6421,0.40964,0.506347,labeled,64,0,0,0
2041274861461586245,https://x.com/Wendys/status/2041274861461586245,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",2026,4,6,22:00:26,22,2026-04-06,2026-04,2026-Q2,0,0.261466,7,43,4,0,5,37846,59,47,4.094345,3.871201,3.78419,1.609438,2.079442,0.0,1.791759,10.541307,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.3663,0.6337,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,42,0,human,1,0,0.2549,0.193277,0.232275,labeled,222,0,0,0
2041274790418485741,https://x.com/Wendys/status/2041274790418485741,"Who shall fulfill the prophecy?!?!?!?!

Tag us when you see who unlocks it 👀 https://t.co/mmdG7uqh7a",2026,4,6,22:00:09,22,2026-04-06,2026-04,2026-Q2,1,0.503085,28,218,32,3,18,51681,299,250,5.703782,5.525453,5.389072,3.496508,3.367296,1.386294,2.944439,10.852865,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.3621,0.6379,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,43,1,human,1,1,0.6280,0.31109,0.407520,labeled,100,0,0,1
2041273129272824054,https://x.com/Wendys/status/2041273129272824054,Get your votes in!,2026,4,6,21:53:33,21,2026-04-06,2026-04,2026-Q2,0,0.486366,76,256,33,34,13,176008,412,289,6.023448,5.669881,5.549076,3.526361,4.343805,3.555348,2.639057,12.07829,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.4813,0.5187,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,44,0,human,1,0,0.4141,0.40964,0.396334,labeled,18,0,0,0
2041272778461258077,https://x.com/Wendys/status/2041272778461258077,The Bourbon Bacon Cheeseburger and Pretzel Bacon Pub Burger have made it to our championship! Get your votes in to decide who will be crowned the winner and end up back on the menu https://t.co/VIgjuIMDNF,2026,4,6,21:52:10,21,2026-04-06,2026-04,2026-Q2,1,0.575333,220,1439,74,80,182,5879153,1995,1513,7.5989,7.32251,7.272398,4.317488,5.398163,4.394449,5.209486,15.586923,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.4556,0.5444,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,45,1,human,1,1,0.5356,0.318832,0.454467,labeled,204,0,0,0
2041270386478780749,https://x.com/Wendys/status/2041270386478780749,ONLY A FEW HOURS UNTIL SOMEONE DUNKS THEIR WAY INTO AMERICAN HISTORY,2026,4,6,21:42:39,21,2026-04-06,2026-04,2026-Q2,1,0.661007,20,154,7,2,2,38813,185,161,5.225747,5.087596,5.043425,2.079442,3.044522,1.098612,1.098612,10.566536,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,aggressive,0.5536,0.4464,aggressive,1,0,0,1,9,26,35,9,26,0.15254237,0.44067797,0.13793103,0.44827586,0.25714286,0.23529412,1,46,1,human,1,1,0.6259,0.390897,0.507424,labeled,68,0,0,0
2041241219603554599,https://x.com/Wendys/status/2041241219603554599,Tonight we are anti lay ups and anti fundamentals and pro massive jams,2026,4,6,19:46:45,19,2026-04-06,2026-04,2026-Q2,1,0.665024,32,146,11,1,1,35756,191,157,5.257495,5.062595,4.990433,2.484907,3.496508,0.693147,0.693147,10.484501,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.3448,0.6552,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,47,1,human,1,1,0.6226,0.40964,0.509839,labeled,70,0,0,0
2041187810728727004,https://x.com/Wendys/status/2041187810728727004,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last.",2026,4,6,16:14:32,16,2026-04-06,2026-04,2026-Q2,0,0.261466,6,42,2,1,0,29125,51,44,3.951244,3.806662,3.7612,1.098612,1.94591,0.693147,0.0,10.279387,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.3663,0.6337,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,48,0,human,1,0,0.2549,0.193277,0.232275,labeled,222,0,0,0
2041187699764163013,https://x.com/Wendys/status/2041187699764163013,woke up thinking about who’s gonna dunk in the national championship game tonight to unlock a free small fry and Frosty for America tomorrow,2026,4,6,16:14:05,16,2026-04-06,2026-04,2026-Q2,1,0.508030,29,152,14,2,2,37962,199,166,5.298317,5.117994,5.030438,2.70805,3.401197,1.098612,1.098612,10.544367,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.4217,0.5783,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,49,1,human,1,1,0.5728,0.388778,0.410804,labeled,140,0,0,0
2040186917312979266,https://x.com/Wendys/status/2040186917312979266,Oh good you made it. Introducing: The Official Dunks Menu 🏀 Order in the Wendy’s app all March Madness® long for the chance to win prizes in the Dunkstakes https://t.co/hI3HxiD7VV,2026,4,3,21:57:20,21,2026-04-03,2026-04,2026-Q2,1,0.544757,15,93,7,0,8,32132,123,100,4.820282,4.615121,4.543295,2.079442,2.772589,0.0,2.197225,10.377639,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.3733,0.6267,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,50,0,human,1,0,0.4189,0.36179,0.434867,labeled,179,0,0,1
2040186893468393651,https://x.com/Wendys/status/2040186893468393651,YOU COULD GO ALL THE WAY https://t.co/JG6srzZZTh,2026,4,3,21:57:14,21,2026-04-03,2026-04,2026-Q2,1,0.588217,23,178,3,0,2,44932,206,181,5.332719,5.204007,5.187386,1.386294,3.178054,0.0,1.098612,10.712928,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,aggressive,0.5766,0.4234,aggressive,1,0,0,1,9,26,35,9,26,0.15254237,0.44067797,0.13793103,0.44827586,0.25714286,0.23529412,1,51,1,human,1,1,0.6068,0.279201,0.462612,labeled,48,0,0,0
2040186889131479302,https://x.com/Wendys/status/2040186889131479302,keep scrolling 👇👇👇 https://t.co/O8onjjhdsH,2026,4,3,21:57:13,21,2026-04-03,2026-04,2026-Q2,0,0.291298,5,111,2,0,3,32921,121,113,4.804021,4.736198,4.718499,1.098612,1.791759,0.0,1.386294,10.401896,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.4535,0.5465,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,52,0,human,1,0,0.4056,0.08009,0.255648,labeled,42,0,0,1
2040186885704683992,https://x.com/Wendys/status/2040186885704683992,Scroll for a #MarchMadness surprise 👀 🏀 https://t.co/FJ4PuPVkOq,2026,4,3,21:57:13,21,2026-04-03,2026-04,2026-Q2,0,0.334237,41,260,10,0,21,133520,332,270,5.808142,5.602119,5.56452,2.397895,3.73767,0.0,3.091042,11.802014,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.3294,0.6706,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,53,0,human,1,0,0.4107,0.11859,0.288360,labeled,63,1,0,2
2039915068729541060,https://x.com/Wendys/status/2039915068729541060,"Offer only available in-restaurant upon request at participating U.S. Wendy’s on April 7, 2026. No purchase necessary. Limit one (1) free Small Fry and Small Frosty Classic per person. A la carte only. While supplies last. Not valid for digital or delivery orders or with any other discount or offer. No substitutions.",2026,4,3,03:57:06,03,2026-04-03,2026-04,2026-Q2,0,0.280199,8,35,0,0,7,28634,50,35,3.931826,3.583519,3.583519,0.0,2.197225,0.0,2.079442,10.262385,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.3709,0.6291,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,54,0,human,1,0,0.2847,0.201565,0.247015,labeled,318,0,0,0
2039900754387869992,https://x.com/Wendys/status/2039900754387869992,Help us give the people what they want! If there’s a dunk during the natty everyone in America gets a free small fry and classic Frosty on April 7th https://t.co/UnfLgpYclZ,2026,4,3,03:00:14,03,2026-04-03,2026-04,2026-Q2,0,0.454372,24,197,21,2,9,49288,253,218,5.537334,5.389072,5.288267,3.091042,3.218876,1.098612,2.302585,10.805456,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.4873,0.5127,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,55,0,human,1,0,0.4198,0.27309,0.374574,labeled,172,0,0,0
2039789214120996993,https://x.com/Wendys/status/2039789214120996993,Congrats to these Official Wendy’s Dunk Team athletes on making it to the Final Four. You dunked into hoops. You dunked into Frosty. You dunked into our hearts. https://t.co/b6IeqJW8YD,2026,4,2,19:37:00,19,2026-04-02,2026-04,2026-Q2,1,0.617339,13,75,4,1,1,29549,94,79,4.553877,4.382027,4.330733,1.609438,2.639057,0.693147,0.693147,10.293839,0.516129,0.59322,0.5,0.586207,31,16,15,16,0.516129,0.5,59,35,24,35,0.59322,0.586207,other_humor,0.3520,0.6480,other_humor,0,1,0,1,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.43103448,0.25714286,0.26470588,1,56,1,human,1,1,0.6057,0.360102,0.480782,labeled,184,0,0,0
2039714223337463977,https://x.com/Wendys/status/2039714223337463977,Vote!,2026,4,2,14:39:01,14,2026-04-02,2026-04,2026-Q2,0,0.234281,45,101,16,21,3,49412,186,117,5.231109,4.770685,4.624973,2.833213,3.828641,3.091042,1.386294,10.807969,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.5506,0.4494,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,57,0,human,1,0,0.2262,0.16956,0.210489,labeled,5,0,0,0
2039714041212358979,https://x.com/Wendys/status/2039714041212358979,Vote!,2026,4,2,14:38:18,14,2026-04-02,2026-04,2026-Q2,0,0.234281,13,52,5,9,3,17403,82,57,4.418841,4.060443,3.970292,1.791759,2.639057,2.302585,1.386294,9.764455,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.5506,0.4494,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,58,0,human,1,0,0.2262,0.16956,0.210489,labeled,5,0,0,0
2039713760378487274,https://x.com/Wendys/status/2039713760378487274,We’ve got our final four! It’s time to decide who will make it to the championship and ultimately end up back on the menu. Get your votes in now! https://t.co/Yat9QPbeFA,2026,4,2,14:37:11,14,2026-04-02,2026-04,2026-Q2,0,0.481978,172,565,35,24,80,950485,876,600,6.776507,6.398595,6.338594,3.583519,5.153292,3.218876,4.394449,13.764729,0.516129,0.59322,0.533333,0.603448,31,16,15,16,0.516129,0.533333,59,35,24,35,0.59322,0.603448,non_humor,0.4025,0.5975,non_humor,0,0,1,0,9,26,35,9,26,0.15254237,0.44067797,0.15517241,0.44827586,0.25714286,0.25714286,1,59,0,human,1,0,0.4264,0.337641,0.393378,labeled,169,0,0,0
2038738065678811271,https://x.com/Wendys/status/2038738065678811271,Vote!,2026,3,30,22:00:07,22,2026-03-30,2026-03,2026-Q1,0,0.234281,17,53,5,2,0,45845,77,58,4.356709,4.077537,3.988984,1.791759,2.890372,1.098612,0.0,10.733043,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.5506,0.4494,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,60,0,human,1,0,0.2262,0.16956,0.210489,labeled,5,0,0,0
2038737809075565002,https://x.com/Wendys/status/2038737809075565002,Vote!,2026,3,30,21:59:06,21,2026-03-30,2026-03,2026-Q1,0,0.234281,12,31,3,1,0,18807,47,34,3.871201,3.555348,3.465736,1.386294,2.564949,0.693147,0.0,9.842038,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.5506,0.4494,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,61,0,human,1,0,0.2262,0.16956,0.210489,labeled,5,0,0,0
2038737532473803096,https://x.com/Wendys/status/2038737532473803096,Vote!,2026,3,30,21:58:00,21,2026-03-30,2026-03,2026-Q1,0,0.234281,9,20,4,4,1,18906,38,24,3.663562,3.218876,3.044522,1.609438,2.302585,1.609438,0.693147,9.847288,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.5506,0.4494,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,62,0,human,1,0,0.2262,0.16956,0.210489,labeled,5,0,0,0
2038737391863869923,https://x.com/Wendys/status/2038737391863869923,Vote!,2026,3,30,21:57:26,21,2026-03-30,2026-03,2026-Q1,0,0.234281,18,31,4,3,0,31526,56,35,4.043051,3.583519,3.465736,1.609438,2.944439,1.386294,0.0,10.3586,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.5506,0.4494,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,63,0,human,1,0,0.2262,0.16956,0.210489,labeled,5,0,0,0
2038736376653554124,https://x.com/Wendys/status/2038736376653554124,"After a tough fight to make it on the bracket, we have our finalists! America, we want to hear from you! Tell us what you want to see back on the menu. Voting starts… NOW!

Better luck next time to the Sunroom, Salad SuperBar, Giant JBC, and Trex burger. https://t.co/Ypg0dTCSnT",2026,3,30,21:53:24,21,2026-03-30,2026-03,2026-Q1,0,0.466407,278,788,57,33,103,1152023,1259,845,7.138867,6.740519,6.670766,4.060443,5.631212,3.526361,4.644391,13.957031,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.3074,0.6926,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,64,0,human,1,0,0.4270,0.406751,0.382815,labeled,278,0,0,0
2037346325923278851,https://x.com/Wendys/status/2037346325923278851,Okay not a dunk but that’s STILL OUR GUY @jmilly2410,2026,3,27,01:49:50,01,2026-03-27,2026-03,2026-Q1,0,0.451566,63,946,62,6,15,110271,1092,1008,6.996681,6.916715,6.853299,4.143135,4.158883,1.94591,2.772589,11.610705,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.5062,0.4938,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,65,0,human,1,0,0.4364,0.418146,0.372643,labeled,52,0,1,0
2037342589230408021,https://x.com/Wendys/status/2037342589230408021,"TREY KAUFMAN-RENN GAME-WINNER 🚨

PURDUE ADVANCES TO THE ELITE 8 🤯 https://t.co/CYj7ltsGXT",2026,3,27,01:34:59,01,2026-03-27,2026-03,2026-Q1,0,0.432404,75,2329,445,86,96,322022,3031,2774,8.016978,7.928406,7.753624,6.100319,4.330733,4.465908,4.574711,12.682378,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.3941,0.6059,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,66,0,human,1,0,0.4238,0.312827,0.359354,labeled,89,0,0,2
2036210859299455486,https://x.com/Wendys/status/2036210859299455486,“Fries + Frosty = The Best of Both Worlds” https://t.co/ixuIhrXwcR,2026,3,23,22:37:54,22,2026-03-23,2026-03,2026-Q1,0,0.368548,226,12141,1271,143,677,400749,14458,13412,9.579072,9.50398,9.404426,7.148346,5.42495,4.969813,6.519147,12.901093,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.3281,0.6719,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,67,0,human,1,0,0.4127,0.35201,0.313750,labeled,66,0,0,0
2035444365800214846,https://x.com/Wendys/status/2035444365800214846,"On and off the court, Coen Carr can’t stop (won’t stop) dunking. https://t.co/pvLNEM1zSj",2026,3,21,19:52:08,19,2026-03-21,2026-03,2026-Q1,1,0.542590,27,1117,82,9,26,111913,1261,1199,7.140453,7.090077,7.019297,4.418841,3.332205,2.302585,3.295837,11.625486,0.354839,0.369565,0.333333,0.355556,31,11,20,11,0.354839,0.333333,46,17,29,17,0.369565,0.355556,other_humor,0.3634,0.6366,other_humor,0,1,0,1,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.22222222,0.35294118,0.375,1,68,1,human,1,1,0.5688,0.08009,0.433463,labeled,88,0,0,0
2035438297070096829,https://x.com/Wendys/status/2035438297070096829,Fears ➡️ Carr 🔨 https://t.co/Y7Wa3vl7X5,2026,3,21,19:28:01,19,2026-03-21,2026-03,2026-Q1,0,0.242598,9,436,42,3,17,932891,507,478,6.230481,6.171701,6.079933,3.7612,2.302585,1.386294,2.890372,13.746045,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.3521,0.6479,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,69,0,human,1,0,0.3921,0.08009,0.217204,labeled,39,0,0,2
2035415108646490534,https://x.com/Wendys/status/2035415108646490534,I hope Yaxel doesn’t dunk his fries in his Frosty this violently https://t.co/l75Yp2p6YX,2026,3,21,17:55:52,17,2026-03-21,2026-03,2026-Q1,1,0.611190,29,1795,211,13,37,140406,2085,2006,7.643004,7.604396,7.493317,5.356586,3.401197,2.639057,3.637586,11.852301,0.354839,0.369565,0.333333,0.355556,31,11,20,11,0.354839,0.333333,46,17,29,17,0.369565,0.355556,aggressive,0.5943,0.4057,aggressive,1,0,0,1,6,11,17,6,11,0.13043478,0.23913043,0.11111111,0.24444444,0.35294118,0.3125,1,70,1,human,1,1,0.6269,0.314302,0.476973,labeled,88,0,0,0
2035414922763350398,https://x.com/Wendys/status/2035414922763350398,"Tarris Reed stat line: buckets, boards, and dunks. Basically a Dunk Menu combo. https://t.co/rktHfBeiwV",2026,3,21,17:55:08,17,2026-03-21,2026-03,2026-Q1,1,0.591390,2,36,2,0,0,45394,40,38,3.713572,3.663562,3.610918,1.098612,1.098612,0.0,0.0,10.723157,0.354839,0.369565,0.333333,0.355556,31,11,20,11,0.354839,0.333333,46,17,29,17,0.369565,0.355556,other_humor,0.3932,0.6068,other_humor,0,1,0,1,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.22222222,0.35294118,0.375,1,71,1,human,1,1,0.6151,0.08009,0.464608,labeled,103,0,0,0
2035411565797634404,https://x.com/Wendys/status/2035411565797634404,"YAXEL LENDEBORG. ABSOLUTELY DISGUSTING.

#MarchMadness https://t.co/GzFu2ZqKzo",2026,3,21,17:41:48,17,2026-03-21,2026-03,2026-Q1,0,0.470226,85,6562,1326,207,325,1137891,8505,7888,9.048527,8.973225,8.789203,7.190676,4.454347,5.337538,5.786897,13.944688,0.354839,0.369565,0.366667,0.377778,31,11,20,11,0.354839,0.366667,46,17,29,17,0.369565,0.377778,non_humor,0.3521,0.6479,non_humor,0,0,1,0,6,11,17,6,11,0.13043478,0.23913043,0.13333333,0.24444444,0.35294118,0.35294118,1,72,1,human,1,1,0.6050,0.08009,0.385416,labeled,78,1,0,0
