file_path,matched_pattern,match_level,total_rows,humor_count,non_humor_count,unknown_or_excluded_count,aggressive_count,affiliative_count,self_enhancing_count,self_defeating_count,four_type_total,difference_from_slide_total,notes
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_model/data/model_a_vs_model_c_metrics.csv,none,no_match,2,0,0,0,0,0,0,0,0,985,cols=model_id;architecture;eval_scope;eval_mode;n_rows;humor_count
20260618expand/classifier_improvement/results/confusion_matrices/presence_in_sample_confusion_matrix.csv,none,no_match,2,0,0,0,0,0,0,0,0,985,cols=actual\predicted;humor;non_humor
20260618expand/classifier_improvement/results/type_classifier_metrics.csv,none,no_match,2,0,0,0,0,0,0,0,0,985,cols=model;eval_mode;macro_f1;weighted_f1;overall_accuracy;n_labeled_humor_posts
20260618expand/model_transfer/data/diagnostics/humor_presence_frequency.csv,none,no_match,2,0,0,0,0,0,0,0,0,985,cols=humor_presence_value;count;pct
data/audit/humor_presence_local_smoke_v1_v2_comparison.csv,none,no_match,2,0,0,0,0,0,0,0,0,985,cols=version;input_rows;output_rows;failed_rows;humor_count;non_humor_count
20260615wendy's/result/wendys_final_humor_presence_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;labeled_rows;unlabeled_rows;final_humor_count;final_nonhumor_count;final_humor_share
20260615wendy's/result/wendys_h1_favorite_retweet_ols_results.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=dv;model_name;n_obs;iv;intercept;beta_log1p_p_humor_ml
20260615wendy's/result/wendys_h1_simple_ols_ttest_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;ols_rows_used;primary_ttest_rows_used;primary_ttest_humor_count;primary_ttest_nonhumor_count;supplemental_ttest_rows_used
20260615wendy's/result/wendys_h2_coder1_priority_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;labeled_rows;unlabeled_rows;final_humor_binary_1_count;final_humor_binary_0_count;aggressive_count
20260615wendy's/result/wendys_h2_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;labeled_rows;humor_only_rows;aggressive_count;other_humor_count;nonhumor_count
20260615wendy's/result/wendys_h2_four_type_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;merged_rows;humor_type_analysis_rows;aggressive_rows;affiliative_rows;self_enhancing_rows
20260615wendy's/result/wendys_h2_model_based_type_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;merged_rows;humor_only_predicted_rows;full_predicted_rows;predicted_non_humor_rows;predicted_aggressive_rows
20260615wendy's/result/wendys_model_based_humor_type_diagnostics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_rows;human_type_training_rows;human_type_aggressive_rows;human_type_other_humor_rows;excluded_non_humor_rows;excluded_humor_missing_type_rows
20260618expand/classifier_improvement/h1_presence_only/expanded_h1_presence_model_comparison/results/wendys_held_out_metrics.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=model_name;model_id;eval_scope;eval_mode;n_rows;humor_count
20260618expand/classifier_improvement/h1_presence_only/integrated_collected_corpus/data/append_workflow_reflection.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=workflow_file_found;audit_summary_found;failed_targets_found;audit_summary_rows;new_unique_posts_total;fortune_x_2025_ranked_included
20260618expand/classifier_improvement/h1_presence_only/integrated_collected_corpus/data/integrated_h1_presence_classification_summary.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_posts;classified_posts;missing_text_posts;missing_date_posts;mean_humor_probability;humor_rate_t40
20260618expand/classifier_improvement/h1_presence_only/integrated_collected_corpus/results/temporal_distribution_summary.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_posts;parsed_date_rows;missing_date_rows;min_date;max_date;n_years
20260618expand/classifier_improvement/h1_presence_only/temporal_distribution/results/temporal_distribution_summary.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=total_posts;parsed_date_rows;missing_date_rows;min_date;max_date;n_years
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_model/data/wendys_heldout_metrics_all_wendys.csv,none,no_match,1,0,0,0,0,0,0,0,0,986,cols=model_id;architecture;eval_scope;eval_mode;n_rows;humor_count
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_integration/data/expanded_h1_presence_training_with_all_wendys.csv,none,no_match,2147,994,1153,0,0,0,0,0,0,1160,cols=row_id;source;original_file;company_name;tweet_id;tweet_url
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_model/data/model_c_oof_predictions.csv,none,no_match,2147,0,0,0,0,0,0,0,0,1160,cols=row_id;source;tweet_id;true_label;oof_probability;oof_pred_t50
dashboard/data/analysis/joined_posts.csv,none,no_match,2776,0,0,0,0,0,0,0,0,1789,cols=brand;brand_slug;source_account;post_id;tweet_url;created_at
data/analysis/joined_posts.csv,none,no_match,2776,0,0,0,0,0,0,0,0,1789,cols=brand;brand_slug;source_account;post_id;tweet_url;created_at
20260618expand/data/processed/fortune100_firm_period_panel.csv,none,no_match,3532,0,0,0,0,0,0,0,0,2545,cols=fortune_rank;company_name;period;period_level;post_count;humor_post_count
20260618expand/data/regression_ready/fortune100_firm_period_regression_ready.csv,none,no_match,3532,0,0,0,0,0,0,0,0,2545,cols=fortune_rank;company_name;period;period_level;post_count;humor_post_count
20260618expand/model_transfer/data/processed/h3_firm_month_panel.csv,none,no_match,3532,0,0,0,0,0,0,0,0,2545,cols=company_name;period;post_count;humor_post_count;aggressive_humor_post_count;aggressive_humor_usage_intensity
20260618expand/model_transfer/data/regression_ready/h3_firm_period_regression_ready.csv,none,no_match,3532,0,0,0,0,0,0,0,0,2545,cols=company_name;period;post_count;humor_post_count;aggressive_humor_post_count;aggressive_humor_usage_intensity
data/derived/humor/hypothesis_variables/humor_firm_period_hypothesis_variables.csv,none,no_match,3767,0,0,0,0,0,0,0,0,2780,cols=company_name;period;source_x_handle_count;source_x_handle_list;total_posts;humor_count
data/derived/humor/hypothesis_variables/humor_h1_variables.csv,none,no_match,3767,0,0,0,0,0,0,0,0,2780,cols=company_name;period;source_x_handle_count;source_x_handle_list;total_posts;humor_count
data/derived/humor/hypothesis_variables/humor_h2_type_variables.csv,none,no_match,3767,0,0,0,0,0,0,0,0,2780,cols=company_name;period;source_x_handle_count;source_x_handle_list;total_posts;affiliative_count
data/derived/humor/hypothesis_variables/humor_h3_intensity_variables.csv,none,no_match,3767,0,0,0,0,0,0,0,0,2780,cols=company_name;period;source_x_handle_count;source_x_handle_list;total_posts;aggressive_count
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_integration/diagnostics/wendys_duplicate_diagnostics.csv,none,no_match,8401,4767,3634,0,0,0,0,0,0,7414,cols=source_file;source_row_number;company_name;tweet_id;tweet_url;created_at
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_model/diagnostics/wendys_duplicate_diagnostics.csv,none,no_match,8401,4767,3634,0,0,0,0,0,0,7414,cols=source_file;source_row_number;company_name;tweet_id;tweet_url;created_at
20260618expand/classifier_improvement/h1_presence_only/wendys_all_labels_integration/data/wendys_all_h1_presence_labels_raw_merged.csv,none,no_match,13119,5113,3953,4053,0,0,0,0,0,12132,cols=source_file;source_row_number;company_name;tweet_id;tweet_url;created_at
20260618expand/data/processed/fortune100_humor_variables.csv,none,no_match,65245,9475,24314,31456,95,4567,4774,39,9475,64258,cols=tweet_id;fortune_rank;company_name;source_x_handle;humor_presence;humor_presence_score
20260618expand/data/regression_ready/fortune100_h1_h2_h3_regression_ready.csv,none,no_match,65245,9475,24314,31456,0,0,0,0,0,64258,cols=tweet_id;fortune_rank;company_name;source_x_handle;period;log_total_engagement
20260618expand/data/regression_ready/fortune100_post_level_regression_ready.csv,none,no_match,65245,9475,24314,31456,0,0,0,0,0,64258,cols=tweet_id;fortune_rank;company_name;source_x_handle;period;log_total_engagement
20260618expand/model_transfer/data/classified/fortune100_wendys_model_humor_classification.csv,none,no_match,65245,28177,37068,0,6857,19101,1994,225,28177,64258,cols=fortune_rank;company_name;source_x_handle;tweet_id;tweet_url;created_at
20260618expand/model_transfer/data/regression_ready/h1_post_level_regression_ready.csv,none,no_match,65245,28177,37068,0,0,0,0,0,0,64258,cols=tweet_id;company_name;source_x_handle;period;year;month
20260618expand/model_transfer/data/regression_ready/h2_post_level_regression_ready.csv,none,no_match,65245,0,0,0,6857,19101,1994,225,28177,64258,cols=tweet_id;company_name;source_x_handle;period;year;month
