company_name,quarter,post_count,aggressive_count,aggressive_intensity,aggressive_intensity_sq,mean_log1p_engagement
Liberty Mutual Insurance Group,2019-Q3,29,4,0.137931034483,0.019024970273,2.599531
Liberty Mutual Insurance Group,2023-Q3,21,4,0.190476190476,0.036281179138,2.923899
Liberty Mutual Insurance Group,2022-Q1,17,4,0.235294117647,0.055363321799,3.363493
Liberty Mutual Insurance Group,2020-Q2,17,0,0.0,0.0,3.588744
Liberty Mutual Insurance Group,2018-Q3,356,7,0.019662921348,0.000386630476,2.185289
Liberty Mutual Insurance Group,2023-Q4,10,5,0.5,0.25,4.274637
Travelers,2022-Q2,140,1,0.007142857143,5.1020408e-05,2.295951
Travelers,2023-Q2,138,0,0.0,0.0,2.133677
Travelers,2023-Q3,63,1,0.015873015873,0.000251952633,1.9691
Travelers,2022-Q3,126,1,0.007936507937,6.2988158e-05,2.1847
Travelers,2022-Q4,85,2,0.023529411765,0.000553633218,1.800713
Travelers,2021-Q4,31,0,0.0,0.0,2.329814
Travelers,2023-Q1,106,1,0.009433962264,8.8999644e-05,2.025624
Travelers,2022-Q1,106,1,0.009433962264,8.8999644e-05,2.492546
Travelers,2023-Q4,40,0,0.0,0.0,2.453438
Bristol-Myers Squibb,2022-Q2,202,0,0.0,0.0,2.369949
Bristol-Myers Squibb,2024-Q2,36,0,0.0,0.0,2.970918
Bristol-Myers Squibb,2025-Q2,14,0,0.0,0.0,3.529291
Bristol-Myers Squibb,2023-Q2,75,0,0.0,0.0,2.420405
Bristol-Myers Squibb,2023-Q3,39,0,0.0,0.0,2.455186
Bristol-Myers Squibb,2025-Q3,7,0,0.0,0.0,3.423014
Bristol-Myers Squibb,2024-Q3,17,0,0.0,0.0,2.98555
Bristol-Myers Squibb,2022-Q4,76,0,0.0,0.0,2.14423
Bristol-Myers Squibb,2025-Q4,15,0,0.0,0.0,2.843949
Bristol-Myers Squibb,2024-Q4,15,0,0.0,0.0,3.385939
Bristol-Myers Squibb,2023-Q4,47,0,0.0,0.0,2.479836
Bristol-Myers Squibb,2023-Q1,63,0,0.0,0.0,2.486339
Bristol-Myers Squibb,2022-Q1,144,0,0.0,0.0,2.301748
Bristol-Myers Squibb,2024-Q1,37,0,0.0,0.0,2.718131
Bristol-Myers Squibb,2025-Q1,17,0,0.0,0.0,3.074328
Bristol-Myers Squibb,2022-Q3,99,0,0.0,0.0,2.29026
Bristol-Myers Squibb,2026-Q1,16,0,0.0,0.0,2.906347
Bristol-Myers Squibb,2026-Q2,12,0,0.0,0.0,2.585022
Coca-Cola,2022-Q2,47,6,0.127659574468,0.016296966953,5.744614
Coca-Cola,2023-Q3,10,0,0.0,0.0,7.563184
Coca-Cola,2022-Q3,42,3,0.071428571429,0.005102040816,5.512121
Coca-Cola,2023-Q1,11,4,0.363636363636,0.132231404959,5.874663
Coca-Cola,2023-Q2,22,4,0.181818181818,0.03305785124,6.523791
Coca-Cola,2022-Q1,19,1,0.052631578947,0.002770083102,6.157332
Coca-Cola,2022-Q4,11,0,0.0,0.0,5.416527
Nike,2025-Q2,44,6,0.136363636364,0.018595041322,6.779509
Nike,2025-Q1,30,2,0.066666666667,0.004444444444,7.476297
Nike,2026-Q1,19,0,0.0,0.0,7.512014
Nike,2025-Q3,28,3,0.107142857143,0.011479591837,7.599922
Nike,2026-Q2,53,1,0.018867924528,0.000355998576,7.204157
Nike,2025-Q4,8,0,0.0,0.0,7.308987
Nike,2024-Q4,10,1,0.1,0.01,8.226499
Massachusetts Mutual Life,2020-Q2,57,5,0.087719298246,0.007694675285,2.142046
Massachusetts Mutual Life,2022-Q2,79,1,0.012658227848,0.000160230732,1.818646
Massachusetts Mutual Life,2021-Q2,79,3,0.037974683544,0.00144207659,1.764424
Massachusetts Mutual Life,2020-Q3,77,8,0.103896103896,0.010794400405,2.129881
Massachusetts Mutual Life,2021-Q3,75,4,0.053333333333,0.002844444444,1.988074
Massachusetts Mutual Life,2021-Q4,67,0,0.0,0.0,1.908088
Massachusetts Mutual Life,2020-Q4,72,4,0.055555555556,0.003086419753,1.613871
Massachusetts Mutual Life,2019-Q4,90,8,0.088888888889,0.007901234568,1.915776
Massachusetts Mutual Life,2022-Q1,55,4,0.072727272727,0.005289256198,1.472056
Massachusetts Mutual Life,2021-Q1,42,4,0.095238095238,0.009070294785,1.920466
Massachusetts Mutual Life,2020-Q1,83,15,0.180722891566,0.032660763536,1.74288
Massachusetts Mutual Life,2022-Q3,49,2,0.040816326531,0.001665972511,1.308175
Massachusetts Mutual Life,2022-Q4,34,0,0.0,0.0,1.86843
Wendy's,2026-Q2,59,16,0.271186440678,0.073542085608,6.234081
Wendy's,2026-Q1,46,10,0.217391304348,0.047258979206,6.895566
Wendy's,2025-Q4,11,5,0.454545454545,0.206611570248,6.719919
Wendy's,2025-Q3,9,5,0.555555555556,0.308641975309,7.484872
Wendy's,2025-Q2,14,5,0.357142857143,0.127551020408,8.304033
Wendy's,2025-Q1,21,9,0.428571428571,0.183673469388,7.153008
Wendy's,2024-Q4,20,4,0.2,0.04,7.668537
Wendy's,2024-Q3,41,13,0.317073170732,0.100535395598,6.344006
Wendy's,2024-Q2,27,12,0.444444444444,0.197530864198,7.143731
Wendy's,2024-Q1,18,4,0.222222222222,0.049382716049,7.254069
Wendy's,2023-Q4,8,0,0.0,0.0,8.336536
Wendy's,2023-Q3,12,2,0.166666666667,0.027777777778,7.23975
Wendy's,2023-Q2,32,7,0.21875,0.0478515625,6.740464
Wendy's,2023-Q1,19,6,0.315789473684,0.09972299169,8.354425
Wendy's,2022-Q4,32,9,0.28125,0.0791015625,7.66576
Wendy's,2022-Q3,39,15,0.384615384615,0.147928994083,7.305941
Wendy's,2022-Q2,24,8,0.333333333333,0.111111111111,7.753091
Wendy's,2022-Q1,41,15,0.365853658537,0.133848899465,7.10527
Wendy's,2021-Q4,25,11,0.44,0.1936,8.322095
Wendy's,2021-Q3,43,8,0.186046511628,0.034613304489,7.083159
Wendy's,2021-Q2,48,14,0.291666666667,0.085069444444,7.704513
Wendy's,2021-Q1,78,32,0.410256410256,0.168310322156,7.582922
Wendy's,2020-Q4,56,15,0.267857142857,0.07174744898,7.833861
Wendy's,2020-Q3,65,18,0.276923076923,0.076686390533,7.633486
Wendy's,2020-Q2,110,30,0.272727272727,0.074380165289,7.008612
Wendy's,2020-Q1,50,12,0.24,0.0576,9.081626
Wendy's,2019-Q4,28,7,0.25,0.0625,8.025458
Wendy's,2009-Q4,1,0,0.0,0.0,7.317876
MoonPie,2026-Q2,8,2,0.25,0.0625,9.175617
MoonPie,2026-Q1,5,2,0.4,0.16,7.666034
MoonPie,2025-Q4,4,1,0.25,0.0625,5.565984
MoonPie,2025-Q3,3,1,0.333333333333,0.111111111111,7.539746
MoonPie,2025-Q1,5,3,0.6,0.36,8.272706
MoonPie,2024-Q4,6,2,0.333333333333,0.111111111111,6.259408
MoonPie,2024-Q3,6,2,0.333333333333,0.111111111111,8.212094
MoonPie,2024-Q2,10,4,0.4,0.16,7.479138
MoonPie,2024-Q1,5,3,0.6,0.36,6.392413
MoonPie,2023-Q4,11,4,0.363636363636,0.132231404959,5.554462
MoonPie,2023-Q3,14,7,0.5,0.25,7.260392
MoonPie,2023-Q2,15,7,0.466666666667,0.217777777778,6.132508
MoonPie,2023-Q1,10,3,0.3,0.09,6.226344
MoonPie,2022-Q4,7,3,0.428571428571,0.183673469388,7.336661
MoonPie,2022-Q3,7,5,0.714285714286,0.510204081633,7.412069
MoonPie,2022-Q2,23,9,0.391304347826,0.153119092628,6.587424
MoonPie,2022-Q1,12,3,0.25,0.0625,6.835179
MoonPie,2021-Q4,16,7,0.4375,0.19140625,7.272432
MoonPie,2021-Q3,8,4,0.5,0.25,7.880263
MoonPie,2021-Q2,16,6,0.375,0.140625,7.636048
MoonPie,2021-Q1,22,9,0.409090909091,0.167355371901,6.823729
MoonPie,2020-Q4,29,10,0.344827586207,0.118906064209,7.432136
MoonPie,2020-Q3,16,7,0.4375,0.19140625,8.152653
MoonPie,2020-Q2,23,6,0.260869565217,0.068052930057,7.391876
MoonPie,2020-Q1,28,12,0.428571428571,0.183673469388,7.781954
MoonPie,2019-Q4,21,8,0.380952380952,0.145124716553,7.88308
MoonPie,2019-Q3,32,10,0.3125,0.09765625,8.343914
MoonPie,2019-Q2,35,16,0.457142857143,0.208979591837,8.182417
MoonPie,2019-Q1,38,14,0.368421052632,0.135734072022,8.516013
MoonPie,2018-Q4,35,20,0.571428571429,0.326530612245,8.508012
MoonPie,2018-Q3,32,10,0.3125,0.09765625,8.620696
MoonPie,2018-Q2,53,27,0.509433962264,0.259522961908,8.53084
MoonPie,2018-Q1,89,31,0.348314606742,0.12132306527,8.522924
MoonPie,2017-Q4,146,46,0.315068493151,0.099268155376,7.177255
MoonPie,2017-Q3,120,38,0.316666666667,0.100277777778,5.19279
MoonPie,2017-Q2,17,5,0.294117647059,0.086505190311,3.242484
MoonPie,2016-Q4,1,0,0.0,0.0,3.663562
MoonPie,2012-Q3,1,0,0.0,0.0,8.007367
MoonPie,2012-Q2,1,0,0.0,0.0,4.890349
Coca-Cola,2021-Q4,50,8,0.16,0.0256,5.557207
Coca-Cola,2021-Q3,46,4,0.086956521739,0.007561436673,5.56179
Coca-Cola,2021-Q2,24,11,0.458333333333,0.210069444444,6.269102
Coca-Cola,2021-Q1,21,1,0.047619047619,0.002267573696,7.144441
Coca-Cola,2020-Q4,41,5,0.121951219512,0.014872099941,5.886998
Coca-Cola,2020-Q2,70,0,0.0,0.0,4.607892
Coca-Cola,2020-Q1,51,13,0.254901960784,0.064975009612,5.519413
Coca-Cola,2019-Q4,50,11,0.22,0.0484,5.415105
Coca-Cola,2019-Q3,18,1,0.055555555556,0.003086419753,6.301675
Coca-Cola,2019-Q2,31,4,0.129032258065,0.016649323621,6.402006
Coca-Cola,2019-Q1,17,5,0.294117647059,0.086505190311,5.826839
Coca-Cola,2018-Q4,42,6,0.142857142857,0.020408163265,5.261557
Coca-Cola,2018-Q3,45,10,0.222222222222,0.049382716049,5.269202
Coca-Cola,2018-Q2,34,3,0.088235294118,0.007785467128,5.685629
Coca-Cola,2018-Q1,25,5,0.2,0.04,6.874503
Coca-Cola,2017-Q4,20,1,0.05,0.0025,6.440086
Coca-Cola,2017-Q3,28,1,0.035714285714,0.001275510204,6.005826
Coca-Cola,2017-Q2,91,5,0.054945054945,0.003018959063,1.079716
