seed,class_weight,class_label,diagnostic_token,feature,weight,rank_abs_weight,leakage_flag
20,balanced,self-enhancing,wendy,word__wendy,-0.02628,1,FAIL
20,balanced,self-enhancing,wendy,word__is wendy,-0.024311,2,FAIL
20,balanced,self-enhancing,wendy,char__wendy,-0.003482,3,FAIL
20,balanced,self-enhancing,frosty,word__frosty,-0.025009,1,FAIL
20,balanced,self-enhancing,roast,word__nationalroastday,-0.034207,1,FAIL
20,balanced,self-enhancing,roast,word__roast,-0.020234,2,FAIL
20,balanced,self-enhancing,roast,char__roast,-0.008706,3,FAIL
20,balanced,self-defeating,wendy,word__wendy,0.100345,1,FAIL
20,balanced,self-defeating,wendy,char__wendy,0.028705,2,FAIL
20,balanced,self-defeating,wendy,word__is wendy,0.01623,3,FAIL
20,balanced,self-defeating,frosty,word__frosty,0.027971,1,FAIL
20,balanced,self-defeating,roast,word__nationalroastday,-0.034611,1,FAIL
20,balanced,self-defeating,roast,word__roast,-0.01988,2,FAIL
20,balanced,self-defeating,roast,char__roast,-0.016252,3,FAIL
21,None,aggressive,wendy,word__wendy,-0.053077,1,FAIL
21,None,aggressive,wendy,word__the wendy,-0.030348,2,FAIL
21,None,aggressive,wendy,word__wendy is,-0.021885,3,FAIL
21,None,aggressive,wendy,char__wendy,-0.020972,4,FAIL
21,None,aggressive,wendy,word__is wendy,-0.019291,5,FAIL
21,None,aggressive,frosty,word__frosty,0.040584,1,FAIL
21,None,aggressive,frosty,word__mints frosty,0.035741,2,FAIL
21,None,aggressive,roast,word__nationalroastday,0.067389,1,FAIL
21,None,aggressive,roast,word__roasting,0.051728,2,FAIL
21,None,aggressive,roast,char__roast,0.027818,3,FAIL
21,None,affiliative,wendy,word__wendy,-0.047099,1,FAIL
21,None,affiliative,wendy,word__the wendy,0.040367,2,FAIL
21,None,affiliative,wendy,word__wendy is,-0.023517,3,FAIL
21,None,affiliative,wendy,word__is wendy,-0.018491,4,FAIL
21,None,affiliative,wendy,char__wendy,-0.006372,5,FAIL
21,None,affiliative,frosty,word__frosty,-0.034846,1,FAIL
21,None,affiliative,frosty,word__mints frosty,-0.015417,2,FAIL
21,None,affiliative,roast,word__roasting,-0.022488,1,FAIL
21,None,affiliative,roast,word__nationalroastday,-0.018541,2,FAIL
21,None,affiliative,roast,char__roast,-0.008793,3,FAIL
21,None,self-enhancing,wendy,word__the wendy,-0.029634,1,FAIL
21,None,self-enhancing,wendy,word__wendy app,-0.016138,2,FAIL
21,None,self-enhancing,wendy,word__wendy is,0.011691,3,FAIL
21,None,self-enhancing,wendy,word__wendy,-0.009539,4,FAIL
21,None,self-enhancing,wendy,char__wendy,-0.009473,5,FAIL
21,None,self-enhancing,frosty,word__frosty,-0.035649,1,FAIL
21,None,self-enhancing,frosty,word__mints frosty,-0.015874,2,FAIL
21,None,self-enhancing,roast,word__nationalroastday,-0.038085,1,FAIL
21,None,self-enhancing,roast,word__roasting,-0.021991,2,FAIL
21,None,self-enhancing,roast,char__roast,-0.014578,3,FAIL
21,None,self-defeating,wendy,word__wendy,0.04147,1,FAIL
21,None,self-defeating,wendy,word__wendy is,0.018241,2,FAIL
21,None,self-defeating,wendy,word__wendy app,0.017681,3,FAIL
21,None,self-defeating,wendy,word__is wendy,0.015766,4,FAIL
21,None,self-defeating,wendy,char__wendy,0.012545,5,FAIL
21,None,self-defeating,frosty,word__mints frosty,-0.016109,1,FAIL
21,None,self-defeating,frosty,word__frosty,0.003553,2,FAIL
21,None,self-defeating,roast,word__nationalroastday,-0.03834,1,FAIL
21,None,self-defeating,roast,word__roasting,-0.022592,2,FAIL
21,None,self-defeating,roast,char__roast,-0.014799,3,FAIL
21,balanced,aggressive,wendy,word__wendy,-0.048446,1,FAIL
21,balanced,aggressive,wendy,word__the wendy,-0.033286,2,FAIL
21,balanced,aggressive,wendy,word__wendy is,-0.023815,3,FAIL
21,balanced,aggressive,wendy,word__is wendy,-0.021024,4,FAIL
21,balanced,aggressive,wendy,char__wendy,-0.019961,5,FAIL
21,balanced,aggressive,frosty,word__frosty,0.059523,1,FAIL
21,balanced,aggressive,frosty,word__mints frosty,0.048944,2,FAIL
21,balanced,aggressive,roast,word__nationalroastday,0.094479,1,FAIL
21,balanced,aggressive,roast,word__roasting,0.072298,2,FAIL
21,balanced,aggressive,roast,char__roast,0.039114,3,FAIL
21,balanced,affiliative,wendy,word__the wendy,0.060773,1,FAIL
21,balanced,affiliative,wendy,word__wendy,-0.03826,2,FAIL
21,balanced,affiliative,wendy,word__wendy is,-0.025428,3,FAIL
21,balanced,affiliative,wendy,word__is wendy,-0.020131,4,FAIL
21,balanced,affiliative,wendy,word__wendy app,0.008073,5,FAIL
21,balanced,affiliative,frosty,word__frosty,-0.03734,1,FAIL
21,balanced,affiliative,frosty,word__mints frosty,-0.016526,2,FAIL
21,balanced,affiliative,roast,word__roasting,-0.024306,1,FAIL
21,balanced,affiliative,roast,word__nationalroastday,-0.015208,2,FAIL
21,balanced,affiliative,roast,char__roast,-0.008076,3,FAIL
21,balanced,self-enhancing,wendy,word__the wendy,-0.032492,1,FAIL
21,balanced,self-enhancing,wendy,word__wendy is,0.019959,2,FAIL
21,balanced,self-enhancing,wendy,word__wendy app,-0.017763,3,FAIL
21,balanced,self-enhancing,wendy,word__is wendy,0.015854,4,FAIL
21,balanced,self-enhancing,wendy,word__wendy,0.008801,5,FAIL
21,balanced,self-enhancing,frosty,word__frosty,-0.038275,1,FAIL
21,balanced,self-enhancing,frosty,word__mints frosty,-0.017042,2,FAIL
21,balanced,self-enhancing,roast,word__nationalroastday,-0.041059,1,FAIL
21,balanced,self-enhancing,roast,word__roasting,-0.023845,2,FAIL
21,balanced,self-enhancing,roast,char__roast,-0.015766,3,FAIL
21,balanced,self-defeating,wendy,word__wendy,0.076054,1,FAIL
21,balanced,self-defeating,wendy,word__wendy is,0.0285,2,FAIL
21,balanced,self-defeating,wendy,word__wendy app,0.026021,3,FAIL
21,balanced,self-defeating,wendy,char__wendy,0.024173,4,FAIL
21,balanced,self-defeating,wendy,word__is wendy,0.024075,5,FAIL
21,balanced,self-defeating,frosty,word__mints frosty,-0.017308,1,FAIL
21,balanced,self-defeating,frosty,word__frosty,0.012765,2,FAIL
21,balanced,self-defeating,roast,word__nationalroastday,-0.041366,1,FAIL
21,balanced,self-defeating,roast,word__roasting,-0.024503,2,FAIL
21,balanced,self-defeating,roast,char__roast,-0.016014,3,FAIL
22,None,aggressive,wendy,word__wendy,-0.022523,1,FAIL
22,None,aggressive,wendy,word__wendys,0.018961,2,FAIL
22,None,aggressive,wendy,word__the wendy,0.008988,3,FAIL
22,None,aggressive,wendy,word__wendy app,0.008988,4,FAIL
22,None,aggressive,wendy,char__wendy,-0.007562,5,FAIL
22,None,aggressive,wendys,word__wendys,0.018961,1,FAIL
22,None,aggressive,frosty,word__frosty,0.000392,1,FAIL
22,None,aggressive,roast,word__nationalroastday,0.095627,1,FAIL
22,None,aggressive,roast,char__roast,0.031014,2,FAIL
22,None,aggressive,roast,word__roast me,0.030196,3,FAIL
22,None,aggressive,roast,word__roast,0.021724,4,FAIL
22,None,affiliative,wendy,word__wendy,-0.070884,1,FAIL
22,None,affiliative,wendy,word__is wendy,-0.043156,2,FAIL
22,None,affiliative,wendy,char__wendy,-0.024357,3,FAIL
22,None,affiliative,wendy,word__wendys,-0.021943,4,FAIL
22,None,affiliative,wendy,word__the wendy,-0.018001,5,FAIL
22,None,affiliative,wendys,word__wendys,-0.021943,1,FAIL
22,None,affiliative,frosty,word__frosty,-0.065713,1,FAIL
22,None,affiliative,roast,word__nationalroastday,-0.041505,1,FAIL
22,None,affiliative,roast,word__roast,-0.019174,2,FAIL
22,None,affiliative,roast,char__roast,-0.013091,3,FAIL
22,None,affiliative,roast,word__roast me,-0.013,4,FAIL
22,None,self-enhancing,wendy,word__is wendy,0.035445,1,FAIL
22,None,self-enhancing,wendy,word__wendy,-0.024734,2,FAIL
22,None,self-enhancing,wendy,word__the wendy,-0.018538,3,FAIL
22,None,self-enhancing,wendy,word__wendy app,-0.018538,4,FAIL
22,None,self-enhancing,wendy,word__wendys,0.010893,5,FAIL
22,None,self-enhancing,wendys,word__wendys,0.010893,1,FAIL
22,None,self-enhancing,frosty,word__frosty,0.046952,1,FAIL
22,None,self-enhancing,roast,word__nationalroastday,-0.041062,1,FAIL
22,None,self-enhancing,roast,word__roast me,-0.012997,2,FAIL
22,None,self-enhancing,roast,char__roast,-0.011828,3,FAIL
22,None,self-enhancing,roast,word__roast,0.004131,4,FAIL
22,None,self-defeating,wendy,word__wendy,0.054603,1,FAIL
22,None,self-defeating,wendy,word__wendys,-0.023521,2,FAIL
22,None,self-defeating,wendy,word__is wendy,-0.018216,3,FAIL
22,None,self-defeating,wendy,word__the wendy,0.015137,4,FAIL
22,None,self-defeating,wendy,word__wendy app,0.015137,5,FAIL
22,None,self-defeating,wendys,word__wendys,-0.023521,1,FAIL
22,None,self-defeating,frosty,word__frosty,-0.029097,1,FAIL
22,None,self-defeating,roast,word__nationalroastday,-0.041791,1,FAIL
22,None,self-defeating,roast,word__roast,-0.019276,2,FAIL
22,None,self-defeating,roast,char__roast,-0.018707,3,FAIL
22,None,self-defeating,roast,word__roast me,-0.013264,4,FAIL
22,balanced,aggressive,wendy,word__wendys,0.029727,1,FAIL
22,balanced,aggressive,wendy,word__the wendy,0.015411,2,FAIL
22,balanced,aggressive,wendy,word__wendy app,0.015411,3,FAIL
22,balanced,aggressive,wendy,word__wendy,-0.008946,4,FAIL
22,balanced,aggressive,wendy,word__is wendy,0.002031,5,FAIL
22,balanced,aggressive,wendys,word__wendys,0.029727,1,FAIL
22,balanced,aggressive,frosty,word__frosty,0.015895,1,FAIL
22,balanced,aggressive,roast,word__nationalroastday,0.130275,1,FAIL
22,balanced,aggressive,roast,char__roast,0.043175,2,FAIL
22,balanced,aggressive,roast,word__roast me,0.041187,3,FAIL
22,balanced,aggressive,roast,word__roast,0.031305,4,FAIL
22,balanced,affiliative,wendy,word__wendy,-0.072737,1,FAIL
22,balanced,affiliative,wendy,word__is wendy,-0.046453,2,FAIL
22,balanced,affiliative,wendy,char__wendy,-0.023927,3,FAIL
22,balanced,affiliative,wendy,word__wendys,-0.023762,4,FAIL
22,balanced,affiliative,wendy,word__the wendy,-0.019609,5,FAIL
22,balanced,affiliative,wendys,word__wendys,-0.023762,1,FAIL
22,balanced,affiliative,frosty,word__frosty,-0.070673,1,FAIL
22,balanced,affiliative,roast,word__nationalroastday,-0.045082,1,FAIL
22,balanced,affiliative,roast,word__roast,-0.021001,2,FAIL
22,balanced,affiliative,roast,word__roast me,-0.014125,3,FAIL
22,balanced,affiliative,roast,char__roast,-0.013026,4,FAIL
22,balanced,self-enhancing,wendy,word__is wendy,0.057377,1,FAIL
22,balanced,self-enhancing,wendy,word__the wendy,-0.020241,2,FAIL
22,balanced,self-enhancing,wendy,word__wendy app,-0.020241,3,FAIL
22,balanced,self-enhancing,wendy,word__wendys,0.019663,4,FAIL
22,balanced,self-enhancing,wendy,word__wendy,-0.011594,5,FAIL
22,balanced,self-enhancing,wendys,word__wendys,0.019663,1,FAIL
22,balanced,self-enhancing,frosty,word__frosty,0.075845,1,FAIL
22,balanced,self-enhancing,roast,word__nationalroastday,-0.04475,1,FAIL
22,balanced,self-enhancing,roast,word__roast me,-0.014159,2,FAIL
22,balanced,self-enhancing,roast,char__roast,-0.011574,3,FAIL
22,balanced,self-enhancing,roast,word__roast,0.009125,4,FAIL
22,balanced,self-defeating,wendy,word__wendy,0.090358,1,FAIL
22,balanced,self-defeating,wendy,word__wendys,-0.025466,2,FAIL
22,balanced,self-defeating,wendy,word__the wendy,0.02276,3,FAIL
22,balanced,self-defeating,wendy,word__wendy app,0.02276,4,FAIL
22,balanced,self-defeating,wendy,char__wendy,0.022153,5,FAIL
22,balanced,self-defeating,wendys,word__wendys,-0.025466,1,FAIL
22,balanced,self-defeating,frosty,word__frosty,-0.023314,1,FAIL
22,balanced,self-defeating,roast,word__nationalroastday,-0.045449,1,FAIL
22,balanced,self-defeating,roast,word__roast,-0.021128,2,FAIL
22,balanced,self-defeating,roast,char__roast,-0.020411,3,FAIL
22,balanced,self-defeating,roast,word__roast me,-0.014415,4,FAIL
23,None,aggressive,wendy,word__wendy,-0.032403,1,FAIL
23,None,aggressive,wendy,char__wendy,-0.011936,2,FAIL
23,None,aggressive,wendy,word__the wendy,0.01133,3,FAIL
23,None,aggressive,wendy,word__wendy app,0.01133,4,FAIL
23,None,aggressive,frosty,word__frosty,0.020015,1,FAIL
23,None,aggressive,roast,word__nationalroastday,0.102591,1,FAIL
23,None,aggressive,roast,char__roast,0.025005,2,FAIL
23,None,aggressive,roast,word__roast,0.016975,3,FAIL
23,None,aggressive,roast,word__roasting,0.01593,4,FAIL
23,None,aggressive,roast,word__roasted,-0.015454,5,FAIL
23,None,affiliative,wendy,word__wendy,-0.050903,1,FAIL
23,None,affiliative,wendy,word__the wendy,-0.018032,2,FAIL
23,None,affiliative,wendy,word__wendy app,-0.018032,3,FAIL
23,None,affiliative,wendy,char__wendy,-0.016592,4,FAIL
23,None,affiliative,frosty,word__frosty,-0.054199,1,FAIL
23,None,affiliative,roast,word__nationalroastday,-0.045924,1,FAIL
23,None,affiliative,roast,word__roasted,-0.015907,2,FAIL
23,None,affiliative,roast,char__roast,-0.01241,3,FAIL
23,None,affiliative,roast,word__roast,-0.005849,4,FAIL
23,None,affiliative,roast,word__roasting,0.003834,5,FAIL
23,None,self-enhancing,wendy,word__wendy,-0.050262,1,FAIL
23,None,self-enhancing,wendy,word__the wendy,-0.0182,2,FAIL
23,None,self-enhancing,wendy,word__wendy app,-0.0182,3,FAIL
23,None,self-enhancing,wendy,char__wendy,-0.015576,4,FAIL
23,None,self-enhancing,frosty,word__frosty,0.015072,1,FAIL
23,None,self-enhancing,roast,word__nationalroastday,-0.043893,1,FAIL
23,None,self-enhancing,roast,word__roasted,0.035951,2,FAIL
23,None,self-enhancing,roast,word__roasting,-0.014643,3,FAIL
23,None,self-enhancing,roast,char__roast,-0.005469,4,FAIL
23,None,self-enhancing,roast,word__roast,-0.002207,5,FAIL
23,None,self-defeating,wendy,word__wendy,0.078114,1,FAIL
23,None,self-defeating,wendy,char__wendy,0.026453,2,FAIL
23,None,self-defeating,wendy,word__the wendy,0.012447,3,FAIL
23,None,self-defeating,wendy,word__wendy app,0.012447,4,FAIL
23,None,self-defeating,frosty,word__frosty,-0.020377,1,FAIL
23,None,self-defeating,roast,word__nationalroastday,-0.044946,1,FAIL
23,None,self-defeating,roast,word__roast,-0.027947,2,FAIL
23,None,self-defeating,roast,char__roast,-0.023082,3,FAIL
23,None,self-defeating,roast,word__roasted,-0.014716,4,FAIL
23,None,self-defeating,roast,word__roasting,-0.014517,5,FAIL
23,balanced,aggressive,wendy,word__wendy,-0.025318,1,FAIL
23,balanced,aggressive,wendy,word__the wendy,0.01785,2,FAIL
23,balanced,aggressive,wendy,word__wendy app,0.01785,3,FAIL
23,balanced,aggressive,wendy,char__wendy,-0.010161,4,FAIL
23,balanced,aggressive,frosty,word__frosty,0.038544,1,FAIL
23,balanced,aggressive,roast,word__nationalroastday,0.138013,1,FAIL
23,balanced,aggressive,roast,char__roast,0.03604,2,FAIL
23,balanced,aggressive,roast,word__roast,0.027144,3,FAIL
23,balanced,aggressive,roast,word__roasting,0.023591,4,FAIL
23,balanced,aggressive,roast,word__roasted,-0.016965,5,FAIL
23,balanced,affiliative,wendy,word__wendy,-0.048819,1,FAIL
23,balanced,affiliative,wendy,word__the wendy,-0.019723,2,FAIL
23,balanced,affiliative,wendy,word__wendy app,-0.019723,3,FAIL
23,balanced,affiliative,wendy,char__wendy,-0.016064,4,FAIL
23,balanced,affiliative,frosty,word__frosty,-0.058538,1,FAIL
23,balanced,affiliative,roast,word__nationalroastday,-0.04983,1,FAIL
23,balanced,affiliative,roast,word__roasted,-0.017442,2,FAIL
23,balanced,affiliative,roast,char__roast,-0.011318,3,FAIL
23,balanced,affiliative,roast,word__roasting,0.007652,4,FAIL
23,balanced,affiliative,roast,word__roast,-0.001898,5,FAIL
23,balanced,self-enhancing,wendy,word__wendy,-0.047898,1,FAIL
23,balanced,self-enhancing,wendy,word__the wendy,-0.019885,2,FAIL
23,balanced,self-enhancing,wendy,word__wendy app,-0.019885,3,FAIL
23,balanced,self-enhancing,wendy,char__wendy,-0.014687,4,FAIL
23,balanced,self-enhancing,frosty,word__frosty,0.03259,1,FAIL
23,balanced,self-enhancing,roast,word__roasted,0.049163,1,FAIL
23,balanced,self-enhancing,roast,word__nationalroastday,-0.047596,2,FAIL
23,balanced,self-enhancing,roast,word__roasting,-0.016133,3,FAIL
23,balanced,self-enhancing,roast,char__roast,-0.0026,4,FAIL
23,balanced,self-enhancing,roast,word__roast,0.002399,5,FAIL
23,balanced,self-defeating,wendy,word__wendy,0.116413,1,FAIL
23,balanced,self-defeating,wendy,char__wendy,0.039056,2,FAIL
23,balanced,self-defeating,wendy,word__the wendy,0.019648,3,FAIL
23,balanced,self-defeating,wendy,word__wendy app,0.019648,4,FAIL
23,balanced,self-defeating,frosty,word__frosty,-0.014497,1,FAIL
23,balanced,self-defeating,roast,word__nationalroastday,-0.04875,1,FAIL
23,balanced,self-defeating,roast,word__roast,-0.030706,2,FAIL
23,balanced,self-defeating,roast,char__roast,-0.025225,3,FAIL
23,balanced,self-defeating,roast,word__roasted,-0.01616,4,FAIL
23,balanced,self-defeating,roast,word__roasting,-0.015998,5,FAIL
24,None,aggressive,wendy,word__wendy,-0.022487,1,FAIL
24,None,aggressive,wendy,word__is wendy,0.018575,2,FAIL
24,None,aggressive,wendy,word__the wendy,-0.018397,3,FAIL
24,None,aggressive,wendy,word__wendy app,-0.018397,4,FAIL
24,None,aggressive,wendy,char__wendy,-0.008053,5,FAIL
24,None,aggressive,frosty,word__vanilla frosty,-0.023172,1,FAIL
24,None,aggressive,frosty,word__frosty,-0.001241,2,FAIL
24,None,aggressive,roast,word__nationalroastday,0.064111,1,FAIL
24,None,aggressive,roast,word__roasting,0.046855,2,FAIL
24,None,aggressive,roast,char__roast,0.027548,3,FAIL
24,None,aggressive,roast,word__roast,0.010821,4,FAIL
24,None,affiliative,wendy,word__wendy,-0.034822,1,FAIL
24,None,affiliative,wendy,word__is wendy,-0.021854,2,FAIL
24,None,affiliative,wendy,char__wendy,-0.011898,3,FAIL
24,None,affiliative,wendy,word__the wendy,0.010498,4,FAIL
24,None,affiliative,wendy,word__wendy app,0.010498,5,FAIL
24,None,affiliative,frosty,word__frosty,-0.030471,1,FAIL
24,None,affiliative,frosty,word__vanilla frosty,-0.022915,2,FAIL
24,None,affiliative,roast,word__nationalroastday,-0.028752,1,FAIL
24,None,affiliative,roast,word__roasting,-0.020986,2,FAIL
24,None,affiliative,roast,word__roast,0.010008,3,FAIL
24,None,affiliative,roast,char__roast,-0.007637,4,FAIL
24,None,self-enhancing,wendy,word__wendy,-0.072149,1,FAIL
24,None,self-enhancing,wendy,char__wendy,-0.024249,2,FAIL
24,None,self-enhancing,wendy,word__is wendy,-0.0221,3,FAIL
24,None,self-enhancing,wendy,word__the wendy,-0.018114,4,FAIL
24,None,self-enhancing,wendy,word__wendy app,-0.018114,5,FAIL
24,None,self-enhancing,frosty,word__vanilla frosty,0.015636,1,FAIL
24,None,self-enhancing,frosty,word__frosty,0.005792,2,FAIL
24,None,self-enhancing,roast,word__nationalroastday,-0.027896,1,FAIL
24,None,self-enhancing,roast,word__roasting,-0.019711,2,FAIL
24,None,self-enhancing,roast,word__roast,-0.015501,3,FAIL
24,None,self-enhancing,roast,char__roast,-0.015362,4,FAIL
24,None,self-defeating,wendy,word__wendy,0.077447,1,FAIL
24,None,self-defeating,wendy,char__wendy,0.026694,2,FAIL
24,None,self-defeating,wendy,word__the wendy,0.013846,3,FAIL
24,None,self-defeating,wendy,word__wendy app,0.013846,4,FAIL
24,None,self-defeating,wendy,word__is wendy,0.008521,5,FAIL
24,None,self-defeating,frosty,word__vanilla frosty,0.01323,1,FAIL
24,None,self-defeating,frosty,word__frosty,0.002829,2,FAIL
24,None,self-defeating,roast,word__nationalroastday,-0.027807,1,FAIL
24,None,self-defeating,roast,word__roasting,-0.019935,2,FAIL
24,None,self-defeating,roast,word__roast,-0.016224,3,FAIL
24,None,self-defeating,roast,char__roast,-0.015485,4,FAIL
24,balanced,aggressive,wendy,word__is wendy,0.029853,1,FAIL
24,balanced,aggressive,wendy,word__the wendy,-0.020122,2,FAIL
24,balanced,aggressive,wendy,word__wendy app,-0.020122,3,FAIL
24,balanced,aggressive,wendy,word__wendy,-0.012503,4,FAIL
24,balanced,aggressive,wendy,char__wendy,-0.004808,5,FAIL
24,balanced,aggressive,frosty,word__vanilla frosty,-0.024739,1,FAIL
24,balanced,aggressive,frosty,word__frosty,0.005434,2,FAIL
24,balanced,aggressive,roast,word__nationalroastday,0.088016,1,FAIL
24,balanced,aggressive,roast,word__roasting,0.06535,2,FAIL
24,balanced,aggressive,roast,char__roast,0.038859,3,FAIL
24,balanced,aggressive,roast,word__roast,0.017556,4,FAIL
24,balanced,affiliative,wendy,word__wendy,-0.027939,1,FAIL
24,balanced,affiliative,wendy,word__is wendy,-0.023565,2,FAIL
24,balanced,affiliative,wendy,word__the wendy,0.018322,3,FAIL
24,balanced,affiliative,wendy,word__wendy app,0.018322,4,FAIL
24,balanced,affiliative,wendy,char__wendy,-0.00968,5,FAIL
24,balanced,affiliative,frosty,word__frosty,-0.032562,1,FAIL
24,balanced,affiliative,frosty,word__vanilla frosty,-0.024505,2,FAIL
24,balanced,affiliative,roast,word__nationalroastday,-0.030972,1,FAIL
24,balanced,affiliative,roast,word__roasting,-0.022762,2,FAIL
24,balanced,affiliative,roast,word__roast,0.01661,3,FAIL
24,balanced,affiliative,roast,char__roast,-0.006387,4,FAIL
24,balanced,self-enhancing,wendy,word__wendy,-0.077917,1,FAIL
24,balanced,self-enhancing,wendy,char__wendy,-0.026194,2,FAIL
24,balanced,self-enhancing,wendy,word__is wendy,-0.023758,3,FAIL
24,balanced,self-enhancing,wendy,word__the wendy,-0.019757,4,FAIL
24,balanced,self-enhancing,wendy,word__wendy app,-0.019757,5,FAIL
24,balanced,self-enhancing,frosty,word__vanilla frosty,0.02619,1,FAIL
24,balanced,self-enhancing,frosty,word__frosty,0.015155,2,FAIL
24,balanced,self-enhancing,roast,word__nationalroastday,-0.029979,1,FAIL
24,balanced,self-enhancing,roast,word__roasting,-0.021355,2,FAIL
24,balanced,self-enhancing,roast,word__roast,-0.016826,3,FAIL
24,balanced,self-enhancing,roast,char__roast,-0.016596,4,FAIL
24,balanced,self-defeating,wendy,word__wendy,0.116272,1,FAIL
24,balanced,self-defeating,wendy,char__wendy,0.039847,2,FAIL
24,balanced,self-defeating,wendy,word__the wendy,0.02114,3,FAIL
24,balanced,self-defeating,wendy,word__wendy app,0.02114,4,FAIL
24,balanced,self-defeating,wendy,word__is wendy,0.015984,5,FAIL
24,balanced,self-defeating,frosty,word__vanilla frosty,0.022867,1,FAIL
24,balanced,self-defeating,frosty,word__frosty,0.011289,2,FAIL
24,balanced,self-defeating,roast,word__nationalroastday,-0.029926,1,FAIL
24,balanced,self-defeating,roast,word__roasting,-0.021616,2,FAIL
24,balanced,self-defeating,roast,word__roast,-0.017632,3,FAIL
24,balanced,self-defeating,roast,char__roast,-0.016751,4,FAIL
25,None,aggressive,wendy,word__is wendy,0.019551,1,FAIL
25,None,aggressive,wendy,word__the wendy,-0.012217,2,FAIL
25,None,aggressive,wendy,word__wendy,-0.010387,3,FAIL
25,None,aggressive,wendy,word__wendy app,0.003727,4,FAIL
25,None,aggressive,wendy,char__wendy,-0.001182,5,FAIL
25,None,aggressive,frosty,word__frosty,0.006409,1,FAIL
25,None,aggressive,baconator,word__baconator,-0.011591,1,FAIL
25,None,aggressive,baconator,word__breakfast baconator,-0.011591,2,FAIL
25,None,aggressive,roast,word__nationalroastday,0.030433,1,FAIL
25,None,aggressive,roast,word__roasted,-0.013657,2,FAIL
25,None,aggressive,roast,char__roast,0.010073,3,FAIL
25,None,aggressive,roast,word__roast,0.003399,4,FAIL
25,None,affiliative,wendy,word__the wendy,0.029221,1,FAIL
25,None,affiliative,wendy,word__is wendy,-0.021663,2,FAIL
25,None,affiliative,wendy,word__wendy,-0.020027,3,FAIL
25,None,affiliative,wendy,char__wendy,-0.006042,4,FAIL
25,None,affiliative,wendy,word__wendy app,-0.006011,5,FAIL
25,None,affiliative,frosty,word__frosty,-0.021714,1,FAIL
25,None,affiliative,baconator,word__baconator,0.027597,1,FAIL
25,None,affiliative,baconator,word__breakfast baconator,0.027597,2,FAIL
25,None,affiliative,roast,word__roast,-0.018083,1,FAIL
25,None,affiliative,roast,word__nationalroastday,-0.012973,2,FAIL
25,None,affiliative,roast,word__roasted,0.006254,3,FAIL
25,None,affiliative,roast,char__roast,-0.004056,4,FAIL
25,None,self-enhancing,wendy,word__wendy,-0.084832,1,FAIL
25,None,self-enhancing,wendy,word__the wendy,-0.035134,2,FAIL
25,None,self-enhancing,wendy,char__wendy,-0.031677,3,FAIL
25,None,self-enhancing,wendy,word__wendy app,-0.023072,4,FAIL
25,None,self-enhancing,wendy,word__is wendy,-0.021208,5,FAIL
25,None,self-enhancing,frosty,word__frosty,-0.021162,1,FAIL
25,None,self-enhancing,baconator,word__baconator,-0.011184,1,FAIL
25,None,self-enhancing,baconator,word__breakfast baconator,-0.011184,2,FAIL
25,None,self-enhancing,roast,word__roast,0.020164,1,FAIL
25,None,self-enhancing,roast,word__nationalroastday,-0.012984,2,FAIL
25,None,self-enhancing,roast,word__roasted,0.012376,3,FAIL
25,None,self-enhancing,roast,char__roast,-0.001031,4,FAIL
25,None,self-defeating,wendy,word__wendy,0.054749,1,FAIL
25,None,self-defeating,wendy,char__wendy,0.016202,2,FAIL
25,None,self-defeating,wendy,word__wendy app,0.00959,3,FAIL
25,None,self-defeating,wendy,word__is wendy,0.007154,4,FAIL
25,None,self-defeating,wendy,word__the wendy,-0.006883,5,FAIL
25,None,self-defeating,frosty,word__frosty,0.020331,1,FAIL
25,None,self-defeating,baconator,word__baconator,-0.01176,1,FAIL
25,None,self-defeating,baconator,word__breakfast baconator,-0.01176,2,FAIL
25,None,self-defeating,roast,word__roast,-0.016888,1,FAIL
25,None,self-defeating,roast,char__roast,-0.01408,2,FAIL
25,None,self-defeating,roast,word__roasted,-0.013781,3,FAIL
25,None,self-defeating,roast,word__nationalroastday,-0.01267,4,FAIL
25,balanced,aggressive,wendy,word__is wendy,0.03141,1,FAIL
25,balanced,aggressive,wendy,word__the wendy,-0.008753,2,FAIL
25,balanced,aggressive,wendy,word__wendy app,0.008714,3,FAIL
25,balanced,aggressive,wendy,word__wendy,0.006002,4,FAIL
25,balanced,aggressive,wendy,char__wendy,0.005854,5,FAIL
25,balanced,aggressive,frosty,word__frosty,0.012475,1,FAIL
25,balanced,aggressive,baconator,word__baconator,-0.012867,1,FAIL
25,balanced,aggressive,baconator,word__breakfast baconator,-0.012867,2,FAIL
25,balanced,aggressive,roast,word__nationalroastday,0.041617,1,FAIL
25,balanced,aggressive,roast,char__roast,0.015864,2,FAIL
25,balanced,aggressive,roast,word__roasted,-0.015037,3,FAIL
25,balanced,aggressive,roast,word__roast,0.007836,4,FAIL
25,balanced,affiliative,wendy,word__the wendy,0.047899,1,FAIL
25,balanced,affiliative,wendy,word__is wendy,-0.023364,2,FAIL
25,balanced,affiliative,wendy,word__wendy,-0.005191,3,FAIL
25,balanced,affiliative,wendy,word__wendy app,-0.003117,4,FAIL
25,balanced,affiliative,wendy,char__wendy,-3e-06,5,FAIL
25,balanced,affiliative,frosty,word__frosty,-0.023274,1,FAIL
